I0,I1,I2,States
0.108922,0.4851636,0.8177363,False
0.09293278,0.2851217,0.8194529,False
0.06985601,0.02419471,0.7923037,False
0.0422169,0.1957111,0.7785454,False
0.003876697,0.6566314,0.5514661,False
0.02964935,0.9697262,0.1859501,False
0.03520906,0.6936827,0.1558674,False
0.03945606,0.5899819,0.195866,False
0.04765513,0.569167,0.1936443,False
0.06350859,0.5690359,0.1991692,False
0.08145218,0.5728695,0.2275387,False
0.099677,0.5762078,0.2790437,False
0.1215473,0.575933,0.3209896,False
0.1505521,0.5572727,0.3507916,False
0.1797103,0.5490975,0.3832659,False
0.20485,0.5374482,0.4106097,False
0.219059,0.5075653,0.4300532,False
0.2131346,0.465371,0.4518681,False
0.1924203,0.427,0.4891415,False
0.1771104,0.4029118,0.5290502,False
0.1629115,0.3720351,0.5664207,False
0.1393404,0.3251834,0.5882993,False
0.1159437,0.2740056,0.580691,False
0.08396932,0.1694398,0.5757226,False
0.06099771,0.03222887,0.5368323,False
0.04652463,0.1686435,0.3900977,False
0.06395969,0.3820572,0.2821366,False
0.0883458,0.4965318,0.2649139,False
0.1194842,0.5664254,0.2961498,False
0.1368251,0.5907833,0.3310489,False
0.1470659,0.6048521,0.3879232,False
0.1568803,0.6122944,0.4198966,False
0.1667419,0.6101909,0.4312513,False
0.1777448,0.6032481,0.4701854,False
0.1822368,0.5924234,0.5205731,False
0.1868074,0.5735636,0.5870302,False
0.1931632,0.5485276,0.6486063,False
0.1827899,0.5185464,0.7042204,False
0.1621046,0.4819349,0.7575217,False
0.1413212,0.454077,0.7945997,False
0.1138704,0.4231563,0.8259968,False
0.07771846,0.3612375,0.8487189,False
0.04849715,0.3864205,0.8803028,False
0.02524723,0.6677507,0.9569606,False
0.01299865,0.6176336,0.4882001,False
0.04266515,0.557009,0.2191545,False
0.07057334,0.5167876,0.1733592,False
0.08710685,0.490676,0.1922191,False
0.09781828,0.4816779,0.2323654,False
0.1175165,0.4686558,0.2681626,False
0.1368769,0.4647691,0.299022,False
0.1445621,0.468882,0.3259324,False
0.1539613,0.4736679,0.343114,False
0.1685291,0.4823814,0.3709791,False
0.1780967,0.4885268,0.4249954,False
0.1775257,0.4803149,0.4819371,False
0.1735416,0.453217,0.5262434,False
0.1712082,0.4260689,0.5473822,False
0.1554452,0.3995993,0.5526682,False
0.1372688,0.3689381,0.5656368,False
0.1203771,0.3462368,0.5705243,False
0.08465819,0.3063857,0.5600439,False
0.04906578,0.2249747,0.5152596,False
0.03025382,0.2103604,0.2860841,False
0.07539412,0.5288166,0.2876448,False
0.103636,0.5916028,0.3116748,False
0.1310349,0.6137217,0.3657468,False
0.1560026,0.6255592,0.4066403,False
0.1735329,0.6261398,0.4417103,False
0.1834897,0.6194411,0.4727778,False
0.1839336,0.6098731,0.5077575,False
0.1807828,0.5978011,0.5506573,False
0.1669094,0.5777064,0.5881995,False
0.1591942,0.5542827,0.6174724,False
0.1539094,0.5280712,0.6581072,False
0.1474362,0.5060115,0.7022738,False
0.131009,0.4871989,0.7336773,False
0.1042028,0.4740528,0.7525436,False
0.08813402,0.4995525,0.7500876,False
0.0798058,0.5291168,0.7759188,False
0.06811424,0.5570633,0.8413958,False
0.05430916,0.6062824,0.9148341,False
0.02926871,0.7282074,0.9191614,False
0.0244081,0.6343862,0.4655957,False
0.0430554,0.6290917,0.2448028,False
0.06456364,0.5778974,0.2233535,False
0.07485049,0.5380765,0.2653262,False
0.08203629,0.5101863,0.3048879,False
0.09424511,0.4960778,0.3369578,False
0.112489,0.4853061,0.3436735,False
0.1276529,0.4798746,0.3364788,False
0.1343061,0.4752237,0.3407436,False
0.142755,0.4769108,0.3698955,False
0.1561645,0.4703795,0.4107156,False
0.1592139,0.4470133,0.4511661,False
0.1521192,0.426333,0.4896831,False
0.1496061,0.4073029,0.5241396,False
0.1393321,0.3730368,0.5557858,False
0.1119939,0.305958,0.5903953,False
0.07881264,0.2071963,0.6234825,False
0.04244551,0.03445009,0.6034105,False
0.02710743,0.218858,0.3791803,False
0.02978193,0.3212594,0.09415957,False
0.05108282,0.6270621,0.1757914,False
0.07353172,0.6626583,0.2671641,False
0.09734105,0.658735,0.3617409,False
0.1163858,0.6425756,0.4172455,False
0.1257282,0.6192757,0.439499,False
0.1389891,0.5968047,0.4713363,False
0.1487344,0.5710629,0.5044438,False
0.1535516,0.5509769,0.5326975,False
0.1625305,0.5376258,0.567616,False
0.1707544,0.5217289,0.6169091,False
0.1705762,0.5054537,0.6672376,False
0.1617965,0.4845463,0.7307697,False
0.1528887,0.467085,0.7800145,False
0.1387245,0.4584572,0.806771,False
0.1277377,0.4514038,0.8535184,False
0.1089544,0.4657555,0.9004918,False
0.075518,0.6243034,0.9336168,False
0.03990874,0.8338528,0.8257579,False
0.03053649,0.9262336,0.5214548,False
0.02917735,0.9414537,0.344246,False
0.03459238,0.7240061,0.2408265,False
0.05149223,0.5761529,0.2001149,False
0.06907397,0.514958,0.1819963,False
0.08352599,0.5191191,0.1742308,False
0.09959622,0.5536263,0.1855161,False
0.1223077,0.5507794,0.2074196,False
0.1448435,0.5400602,0.2379332,False
0.1590414,0.5363347,0.2827596,False
0.1687303,0.5203896,0.3249935,False
0.1766574,0.4940246,0.3693813,False
0.1912406,0.4688382,0.4160743,False
0.1936986,0.4476981,0.4614817,False
0.1972185,0.4127565,0.5111868,False
0.2001162,0.374695,0.5439339,False
0.1922956,0.3381008,0.573876,False
0.195621,0.2762435,0.6148996,False
0.1901244,0.2110197,0.6421669,False
0.1602076,0.1535024,0.6571494,False
0.1274375,0.09955668,0.6651374,False
0.08721598,0.03379681,0.6447865,False
0.04453332,0.1044497,0.5489829,False
0.02638561,0.245727,0.3000226,False
0.09805325,0.6925679,0.3102891,False
0.1333058,0.7084581,0.2644422,False
0.1680086,0.7328494,0.2344616,False
0.1957192,0.7625946,0.214004,False
0.2455878,0.8265156,0.194307,False
0.2937063,0.8927682,0.1811855,False
0.3241661,0.9789302,0.1753729,False
0.37262,0.8915275,0.1849929,False
0.4337807,0.8001303,0.2024568,False
0.4628901,0.7395613,0.2260827,False
0.4743202,0.6870614,0.2626255,False
0.4827098,0.6524133,0.3028509,False
0.4669266,0.6426141,0.3411856,False
0.4484531,0.6265276,0.384394,False
0.4288492,0.6132662,0.4184835,False
0.4023192,0.5978696,0.4563864,False
0.4044227,0.5732306,0.5002059,False
0.381997,0.5602389,0.5267493,False
0.3497257,0.5464097,0.5554804,False
0.3490309,0.5219599,0.5907729,False
0.3463408,0.4940965,0.6191514,False
0.327357,0.4665358,0.6544833,False
0.326154,0.429107,0.6903548,False
0.3430516,0.3999591,0.704028,False
0.3376644,0.3703584,0.7335617,False
0.3349071,0.3431257,0.7637823,False
0.3409887,0.3056891,0.7758858,False
0.3206933,0.2210644,0.7937242,False
0.2995671,0.1469459,0.8046852,False
0.2631705,0.06653153,0.8046654,False
0.2078518,0.02175991,0.8002204,False
0.1432178,0.09410001,0.778664,False
0.07233667,0.1715459,0.6812111,False
0.02366606,0.1343564,0.1817534,False
0.08899208,0.9515474,0.1325906,False
0.172407,0.9591823,0.1695579,False
0.2279052,0.9212678,0.1846217,False
0.2827325,0.8515303,0.1944855,False
0.3274596,0.803584,0.203296,False
0.3473646,0.7522553,0.2140875,False
0.3738824,0.6966013,0.2328642,False
0.4027192,0.64102,0.2615376,False
0.428561,0.6079345,0.3009791,False
0.4471694,0.5890377,0.3363853,False
0.4520001,0.5677471,0.3702862,False
0.4553943,0.5439357,0.4191229,False
0.4762833,0.5251399,0.4596598,False
0.483376,0.5071287,0.5021408,False
0.4980608,0.4890648,0.5529094,False
0.4900536,0.4742615,0.5913484,False
0.4753736,0.4550724,0.6347944,False
0.4782657,0.43607,0.6806397,False
0.4629618,0.4162386,0.7195872,False
0.4475659,0.3886943,0.7659814,False
0.4399671,0.3550051,0.8130234,False
0.4039859,0.3262132,0.8418312,False
0.3506001,0.2775274,0.8629859,False
0.3095881,0.1851619,0.8808717,False
0.2626879,0.07654997,0.8921606,False
0.2153465,0.01360477,0.8947543,False
0.1680063,0.1046331,0.8714947,False
0.1073731,0.1980824,0.8465884,False
0.05227975,0.4552756,0.9157174,False
0.01955724,0.8409851,0.4859336,False
0.08101844,0.9715566,0.1525186,False
0.1601178,0.9680929,0.1240303,False
0.2201371,0.9990839,0.1104067,False
0.2709049,0.9293505,0.09919392,False
0.3277219,0.823766,0.09199908,False
0.4107483,0.6647339,0.1070925,False
0.4830146,0.6127174,0.1352639,False
0.5317519,0.581758,0.1738515,False
0.5593216,0.556699,0.225646,False
0.5533382,0.545448,0.2685718,False
0.5586817,0.5268235,0.3345441,False
0.579486,0.5108266,0.3981188,False
0.5643222,0.5030062,0.4335774,False
0.5508921,0.4915779,0.494612,False
0.545889,0.4773217,0.5503013,False
0.516194,0.4633772,0.6062289,False
0.4914883,0.4444997,0.6681623,False
0.4826291,0.42365,0.7110379,False
0.4737614,0.5953653,0.7539424,False
0.4276164,0.6326863,0.8170111,False
0.4115385,0.6977364,0.8702029,False
0.3944074,0.7445785,0.897553,False
0.3414018,0.8543219,0.9294365,False
0.2844799,0.9534321,0.9344051,False
0.2212328,0.8288363,0.9230685,False
0.1376411,0.2603959,0.8861368,False
0.05797438,0.3161924,0.8302496,False
0.2707156,0.5843817,0.1966287,False
0.3318597,0.6074403,0.1712862,False
0.3864613,0.6479208,0.146421,False
0.42326,0.7252645,0.1265863,False
0.4496209,0.855173,0.1217239,False
0.5034682,0.9382644,0.1363279,False
0.5457461,0.7885186,0.1639505,False
0.5402601,0.7045397,0.1985872,False
0.5518781,0.6489559,0.2506554,False
0.5800761,0.6224123,0.3009318,False
0.5939636,0.6051994,0.3591361,False
0.6139547,0.5866426,0.4293807,False
0.604734,0.5723674,0.4853016,False
0.5831585,0.5552377,0.5439076,False
0.5760152,0.5357591,0.6109472,False
0.569104,0.5152546,0.6761709,False
0.5370365,0.4843371,0.727482,False
0.4896855,0.4460909,0.770079,False
0.4426438,0.4002225,0.8167131,False
0.4018162,0.3476905,0.8615874,False
0.3460335,0.3013842,0.900923,False
0.2683904,0.3721149,0.9339488,False
0.1415458,0.6937274,0.9357931,False
0.06700544,0.7370976,0.4151026,False
0.165055,0.8726706,0.2149424,False
0.2685274,0.9018047,0.1871822,False
0.3627813,0.8277838,0.179754,False
0.4164421,0.7030346,0.1873921,False
0.4393439,0.6168447,0.2115516,False
0.4786462,0.5678409,0.254077,False
0.5216344,0.5446575,0.3086457,False
0.5291592,0.5261472,0.3622481,False
0.5462676,0.5050513,0.418789,False
0.5788194,0.4889492,0.4769786,False
0.6049109,0.4797828,0.5238512,False
0.5667022,0.4686939,0.5707443,False
0.5221355,0.4544825,0.6224803,False
0.504132,0.4469264,0.6721853,False
0.4505959,0.4358518,0.7140216,False
0.3839374,0.4167213,0.749413,False
0.3109983,0.3768045,0.7836769,False
0.235937,0.3076737,0.7975091,False
0.1470121,0.1717507,0.7901176,False
0.06187133,0.1039686,0.6593161,False
0.07793627,0.3116075,0.2047231,False
0.1672558,0.438823,0.1563757,False
0.2511997,0.4999276,0.1673053,False
0.3350605,0.5267127,0.190173,False
0.3823006,0.5336503,0.2173747,False
0.4215101,0.5347866,0.2459778,False
0.4813432,0.5346647,0.2889452,False
0.4986097,0.5387086,0.3490557,False
0.530606,0.533424,0.4026205,False
0.5917328,0.5229839,0.4453922,False
0.5908572,0.5196964,0.4978642,False
0.5781908,0.5125834,0.5595508,False
0.5694323,0.504088,0.6193392,False
0.5485404,0.4924136,0.6830204,False
0.5063366,0.4681796,0.7484285,False
0.4455086,0.4400977,0.7932947,False
0.3943641,0.4061503,0.8348622,False
0.3379925,0.3827699,0.8757634,False
0.233907,0.456607,0.9196135,False
0.113597,0.792232,0.9628643,False
0.05534205,0.7527096,0.3684548,False
0.1657037,0.7327013,0.163271,False
0.2657055,0.7089796,0.1464307,False
0.3379412,0.6542955,0.1584242,False
0.3721667,0.6108269,0.1815943,False
0.4410113,0.5661484,0.2265992,False
0.4949218,0.5387119,0.2707245,False
0.5147815,0.520193,0.3184382,False
0.5328318,0.5056034,0.371851,False
0.5583712,0.4945445,0.4295123,False
0.5706046,0.4816668,0.4816146,False
0.5730416,0.4644212,0.5466915,False
0.5771176,0.4513042,0.6011968,False
0.5375042,0.4411199,0.6443499,False
0.5061827,0.4267414,0.7018286,False
0.4823405,0.4154952,0.7495903,False
0.4249548,0.3886183,0.7960419,False
0.3424055,0.3106203,0.8393877,False
0.2682277,0.2269528,0.8476447,False
0.1918793,0.1219761,0.8337949,False
0.1293273,0.05325402,0.7987498,False
0.09059086,0.1373383,0.7412864,False
0.05641953,0.158562,0.5782912,False
0.1181901,0.9456296,0.1168189,False
0.1509576,0.9817097,0.1212588,False
0.1789407,0.9159302,0.1335018,False
0.2077972,0.8552962,0.1435479,False
0.2597668,0.7851701,0.1505878,False
0.2962642,0.7298493,0.16806,False
0.3118758,0.6910216,0.1947251,False
0.3254233,0.6702113,0.2185327,False
0.3257926,0.6553028,0.2464268,False
0.3228509,0.6440652,0.2765973,False
0.3153831,0.6371927,0.3082358,False
0.2927774,0.637866,0.3584229,False
0.2800063,0.6292675,0.3836417,False
0.2862671,0.6090833,0.3870541,False
0.2990894,0.5909847,0.4129836,False
0.3091243,0.5764701,0.4383544,False
0.3166739,0.5676201,0.4713601,False
0.3149256,0.5571744,0.5063602,False
0.3029341,0.5439993,0.542881,False
0.3016213,0.5293952,0.5841807,False
0.3055116,0.5189569,0.6136665,False
0.2976026,0.5060824,0.6492853,False
0.2864069,0.4874985,0.6839617,False
0.2837007,0.4721304,0.7089694,False
0.2746259,0.4449607,0.7461323,False
0.2668113,0.4063159,0.7758594,False
0.2707202,0.3813162,0.7873124,False
0.2621903,0.3482515,0.799817,False
0.2439993,0.2881663,0.8263481,False
0.2372027,0.2314627,0.8488318,False
0.2125503,0.1860957,0.8551964,False
0.1691322,0.1166742,0.8544785,False
0.1155228,0.05723698,0.8483545,False
0.03923321,0.1284384,0.8177918,False
0.02454215,0.5093566,0.2247739,False
0.05552548,0.6453874,0.09937339,False
0.1103715,0.785776,0.09154411,False
0.1644204,0.7677632,0.1041354,False
0.1910556,0.6976265,0.1177593,False
0.2127292,0.6326575,0.137436,False
0.2379813,0.6190787,0.1577994,False
0.2543068,0.6036242,0.1794792,False
0.2695785,0.575063,0.2093726,False
0.289091,0.556396,0.2367728,False
0.3065318,0.5430311,0.2662805,False
0.3218889,0.5341437,0.3075797,False
0.3462813,0.5255755,0.3474566,False
0.3514096,0.5172452,0.37946,False
0.3441036,0.5063938,0.4138605,False
0.3580706,0.495844,0.4594243,False
0.3723413,0.4882089,0.4994202,False
0.3817062,0.5223874,0.5408726,False
0.3733348,0.5327018,0.5793169,False
0.3541013,0.5441805,0.6193882,False
0.358598,0.5563794,0.6598605,False
0.3595186,0.569367,0.7042809,False
0.3586942,0.577872,0.7440077,False
0.3578609,0.5879714,0.7752208,False
0.3451897,0.6177098,0.8258774,False
0.3228391,0.661948,0.875131,False
0.2931326,0.7054018,0.9045934,False
0.2521557,0.7785729,0.9373871,False
0.2188929,0.8885047,0.9637501,False
0.1799033,0.9709464,0.9632654,False
0.1507847,0.8846864,0.9395126,False
0.02569514,0.7590911,0.1308224,False
0.02589657,0.7805763,0.1366995,False
0.03034722,0.8527039,0.1331368,False
0.04060281,0.7934312,0.1161145,False
0.0508695,0.7098993,0.1118028,False
0.05167956,0.7194297,0.1316461,False
0.04935179,0.7403342,0.16323,False
0.03874883,0.8608599,0.387256,False
0.04415237,0.8262284,0.3606999,False
0.06657948,0.6897256,0.1629791,False
0.06218612,0.7073323,0.1611881,False
0.05981362,0.7132598,0.1843741,False
0.05826423,0.6914141,0.1919081,False
0.05586289,0.6790566,0.188204,False
0.05753219,0.6806939,0.1908046,False
0.05999641,0.6630841,0.1897172,False
0.05748477,0.6653521,0.18526,False
0.05645297,0.673019,0.1921875,False
0.05970382,0.628798,0.2030404,False
0.06308953,0.6113486,0.2127953,False
0.06493073,0.6263362,0.2206286,False
0.06552077,0.6253031,0.2272814,False
0.09548827,0.6367341,0.2317121,False
0.09465718,0.62946,0.2334138,False
0.06208824,0.6055728,0.2392915,False
0.06049444,0.6013061,0.2456841,False
0.06031862,0.5956272,0.2511926,False
0.05775551,0.6039387,0.2599173,False
0.05692973,0.6085491,0.2657209,False
0.05644032,0.606894,0.2710845,False
0.05619613,0.5998659,0.2753768,False
0.05421125,0.5876459,0.2812245,False
0.05147899,0.5876102,0.2909006,False
0.05186789,0.587353,0.2928634,False
0.0509139,0.5754778,0.2931392,False
0.04784276,0.5717294,0.2967747,False
0.04457312,0.5753114,0.3028501,False
0.04276192,0.5772659,0.3111608,False
0.04195237,0.5838245,0.3183245,False
0.04928677,0.5544417,0.3671146,False
0.04953938,0.546259,0.3704527,False
0.04216504,0.5658735,0.3310623,False
0.04516001,0.5668146,0.3371776,False
0.04637318,0.5740246,0.3448465,False
0.04655252,0.5749484,0.360679,False
0.04738762,0.570986,0.3609374,False
0.04816316,0.5807452,0.3487456,False
0.04728884,0.5799386,0.3585653,False
0.04637746,0.5734168,0.3723541,False
0.05060862,0.5657944,0.3806287,False
0.05146411,0.5592246,0.3864756,False
0.04881376,0.5592549,0.3865241,False
0.04850601,0.5524048,0.3927889,False
0.04667333,0.5489552,0.3980037,False
0.0457469,0.5345315,0.4050373,False
0.04531887,0.5210242,0.4165583,False
0.04364271,0.525663,0.4182305,False
0.04481493,0.5335124,0.4120868,False
0.04604964,0.5243288,0.4116492,False
0.04668786,0.5153398,0.4209715,False
0.04571757,0.5280405,0.4302472,False
0.04303912,0.5341701,0.434694,False
0.04218481,0.5227854,0.4384176,False
0.03891099,0.5372275,0.4241659,False
0.03979959,0.551902,0.4197258,False
0.04664434,0.5301799,0.459973,False
0.04778052,0.5148463,0.4644778,False
0.04256103,0.5245292,0.4524463,False
0.0377417,0.5377392,0.4514096,False
0.03663307,0.5082486,0.4488444,False
0.03881417,0.5042708,0.4670402,False
0.04240902,0.5025497,0.4731503,False
0.04235525,0.5131799,0.4917265,False
0.03921824,0.5368149,0.5033826,False
0.03797362,0.5332894,0.5006313,False
0.0382678,0.5320595,0.5137471,False
0.04067618,0.5349069,0.5347752,False
0.04398056,0.5462518,0.5450944,False
0.04468514,0.5391082,0.5428178,False
0.09847203,0.4087391,0.6201661,False
0.1096212,0.3924225,0.6247225,False
0.04607603,0.5653824,0.4994496,False
0.04067753,0.6472054,0.3958254,False
0.03101329,0.5644069,0.4929736,False
0.03384472,0.5388711,0.6094952,False
0.04721729,0.5072668,0.6159971,False
0.05181324,0.5215747,0.6206707,False
0.046832,0.5117183,0.6276842,False
0.04733178,0.4882657,0.6171606,False
0.04982926,0.4995156,0.6146944,False
0.04875576,0.4979558,0.59224,False
0.04696713,0.5112166,0.5752187,False
0.04094744,0.5237749,0.5941878,False
0.03756374,0.5253326,0.6162183,False
0.04007397,0.5355303,0.6245171,False
0.04072602,0.5146208,0.6139306,False
0.03768404,0.5106306,0.6123513,False
0.03567301,0.524662,0.6161063,False
0.03615624,0.5233118,0.6256275,False
0.03721316,0.5277468,0.6381429,False
0.03909257,0.5248353,0.6402656,False
0.04206805,0.5077496,0.6449218,False
0.04002638,0.5131642,0.6475278,False
0.03925831,0.5201287,0.6574642,False
0.04010288,0.5231015,0.6732061,False
0.04007937,0.5266171,0.6776634,False
0.03898075,0.5221013,0.6789024,False
0.03954139,0.5219983,0.6815261,False
0.04067926,0.52122,0.692439,False
0.04016865,0.5146925,0.6947218,False
0.04351103,0.5151665,0.6889793,False
0.04361971,0.5247042,0.6998748,False
0.04115345,0.5167318,0.7060022,False
0.04055345,0.4940412,0.7040079,False
0.03930512,0.5117649,0.7172207,False
0.04013795,0.5194645,0.7185424,False
0.04201235,0.4881992,0.7048337,False
0.04174265,0.4896928,0.7125556,False
0.04298942,0.484023,0.7306154,False
0.04335187,0.4690508,0.7420647,False
0.04034007,0.4858207,0.7498726,False
0.0437154,0.4633383,0.7372767,False
0.04830045,0.4516073,0.7312366,False
0.04768442,0.4730068,0.753337,False
0.04589598,0.4832276,0.7781466,False
0.04597767,0.460902,0.7804216,False
0.04873819,0.4423586,0.7809798,False
0.0461984,0.4783081,0.7965602,False
0.04467139,0.5003456,0.7978312,False
0.04597596,0.4927533,0.7889051,False
0.04521788,0.4967608,0.803672,False
0.04488306,0.4843107,0.8125178,False
0.04597754,0.4540814,0.8098174,False
0.04534287,0.4329644,0.8248603,False
0.04257181,0.4258295,0.8394346,False
0.04219895,0.3983755,0.8284945,False
0.04322714,0.3894753,0.8228416,False
0.04089217,0.3763128,0.843825,False
0.03705525,0.3502131,0.8555351,False
0.03903364,0.3377216,0.8251087,False
0.03866883,0.3189084,0.8116831,False
0.03674642,0.2879571,0.8041005,False
0.03907579,0.276602,0.7812915,False
0.03614588,0.2840435,0.8033366,False
0.0344748,0.2920085,0.8114139,False
0.03362655,0.271484,0.8134395,False
0.03427485,0.2660309,0.8291135,False
0.03795884,0.2967523,0.8269096,False
0.03573844,0.3140244,0.8579616,False
0.03475817,0.3111789,0.8635658,False
0.03656549,0.3026008,0.8538072,False
0.0385302,0.3140917,0.8811854,False
0.03804808,0.3441468,0.9140223,False
0.03676325,0.3889928,0.922217,False
0.03766672,0.3529801,0.9342845,False
0.0377325,0.1546542,0.9240201,False
0.03905207,0.2081895,0.8995633,False
0.04082464,0.2295789,0.9065138,False
0.04189086,0.1891157,0.907742,False
0.04183911,0.13437,0.8947001,False
0.04211203,0.09676239,0.8899455,False
0.04428132,0.1178689,0.902544,False
0.04726076,0.05730134,0.9138282,False
0.04885127,0.08602223,0.9092215,False
0.0503723,0.1524697,0.8995506,False
0.05359801,0.1740839,0.8944064,False
0.05242547,0.2100009,0.8828032,False
0.04960953,0.2346998,0.8724402,False
0.04997458,0.2973913,0.8737447,False
0.04809507,0.3241849,0.8664171,False
0.04778475,0.3115955,0.8665713,False
0.04835229,0.3771154,0.8635539,False
0.04509884,0.39577,0.8625458,False
0.04391559,0.3667484,0.8571543,False
0.04268833,0.3820771,0.847074,False
0.04083501,0.3632089,0.8338941,False
0.04112172,0.3344082,0.8130468,False
0.0412112,0.3230179,0.7814645,False
0.04090162,0.3271479,0.7660221,False
0.03910311,0.3356575,0.7935783,False
0.03554714,0.3388623,0.8192489,False
0.0327448,0.2876991,0.8125178,False
0.03168276,0.7448127,0.09527473,False
0.03927176,0.7239833,0.09316622,False
0.04004076,0.7508971,0.1049763,False
0.0590491,0.652227,0.07251655,False
0.06786386,0.6490437,0.07069129,False
0.05991646,0.7577884,0.1118432,False
0.05926788,0.759803,0.1312072,False
0.05793449,0.7128633,0.1416436,False
0.03260386,0.8598137,0.6426399,False
0.03156861,0.8523161,0.6296619,False
0.07006519,0.685476,0.1467532,False
0.07380153,0.7176247,0.1387201,False
0.07335586,0.693904,0.1426832,False
0.07579737,0.6517016,0.173806,False
0.07548197,0.6373084,0.1789579,False
0.07793141,0.634925,0.1815689,False
0.08349545,0.6298651,0.1874544,False
0.08728787,0.6256435,0.1989115,False
0.08609112,0.6151072,0.2127366,False
0.08719785,0.6040961,0.2192437,False
0.08929063,0.6020433,0.2287915,False
0.08940916,0.5998846,0.2431802,False
0.08911144,0.5975231,0.2531264,False
0.08915633,0.5848269,0.2623158,False
0.088251,0.5902054,0.272184,False
0.08799634,0.6061445,0.2836984,False
0.08834206,0.6062785,0.2902268,False
0.08484413,0.5986533,0.3020436,False
0.08305625,0.5930319,0.3145617,False
0.08389038,0.5941973,0.3161381,False
0.0855581,0.5947395,0.3224605,False
0.0842229,0.5930941,0.3345128,False
0.07967703,0.5933679,0.3452694,False
0.07723022,0.6008847,0.3513491,False
0.07703339,0.5990936,0.3551855,False
0.07406491,0.5943422,0.3507287,False
0.07320332,0.5878151,0.3713146,False
0.07661074,0.58789,0.3935882,False
0.0743691,0.5926108,0.3911507,False
0.07108068,0.5894274,0.3902252,False
0.06732576,0.5875061,0.3909123,False
0.06617811,0.5826088,0.394287,False
0.06874333,0.5780653,0.4075561,False
0.06975465,0.5798296,0.4223873,False
0.07025986,0.5823696,0.4303012,False
0.07396305,0.5770965,0.4438279,False
0.07537872,0.572514,0.4514674,False
0.07141045,0.581153,0.4588403,False
0.06974963,0.5867982,0.4739649,False
0.07044975,0.5847723,0.4799094,False
0.07182301,0.5768273,0.480594,False
0.07178187,0.5675725,0.4896113,False
0.07369517,0.5777544,0.511197,False
0.07370514,0.580786,0.5273668,False
0.07299936,0.5737265,0.5344164,False
0.07266518,0.5740522,0.5438662,False
0.063439,0.5942341,0.5503872,False
0.06285424,0.5832801,0.5529357,False
0.07300822,0.5427672,0.5607254,False
0.07196095,0.5546193,0.5810431,False
0.06877093,0.5718828,0.6035485,False
0.06807961,0.5554733,0.6121716,False
0.06679947,0.5440196,0.6195518,False
0.06788256,0.5462813,0.6286162,False
0.06870166,0.5462423,0.6315313,False
0.06800187,0.5424753,0.6354042,False
0.06655644,0.5328117,0.6451688,False
0.06534274,0.5199706,0.6539314,False
0.06476045,0.5198842,0.6627452,False
0.06477411,0.5216493,0.6694372,False
0.06585619,0.5173566,0.6710925,False
0.06907599,0.5170094,0.6776004,False
0.06891509,0.5191225,0.6865411,False
0.06642202,0.5080235,0.6907008,False
0.06775108,0.4960724,0.6914579,False
0.06913564,0.498809,0.6987415,False
0.06938536,0.5093157,0.7124812,False
0.07066184,0.5108739,0.7216986,False
0.07278588,0.5028647,0.734363,False
0.0725891,0.5015327,0.7449508,False
0.07265119,0.5072674,0.7526551,False
0.07264633,0.5023926,0.7580779,False
0.07207201,0.4928191,0.7675838,False
0.07245366,0.4911977,0.787445,False
0.0714284,0.4894795,0.7978757,False
0.07216849,0.4940007,0.7965361,False
0.07424372,0.4950254,0.8031036,False
0.0748891,0.4904559,0.8151653,False
0.07414193,0.502641,0.8278933,False
0.07401606,0.513863,0.8438987,False
0.07294262,0.5212035,0.8601092,False
0.0725241,0.5125712,0.872381,False
0.07267544,0.5110643,0.8792781,False
0.07163098,0.5230939,0.8900375,False
0.07216781,0.4968935,0.9045753,False
0.07012867,0.4877853,0.9173826,False
0.0675898,0.4859937,0.9250675,False
0.06810499,0.4739728,0.9306867,False
0.06751379,0.4946854,0.944174,False
0.06392004,0.4854442,0.9538292,False
0.06273361,0.5430037,0.9599275,False
0.06530207,0.5811722,0.96073,False
0.06414229,0.3790365,0.9577712,False
0.06168919,0.4432147,0.956461,False
0.06107807,0.5422163,0.9568039,False
0.06148267,0.588745,0.9524541,False
0.06110286,0.5670916,0.9348026,False
0.06060489,0.5508847,0.9172086,False
0.0600128,0.5668585,0.9132897,False
0.05885914,0.5917763,0.9141167,False
0.05886178,0.5804051,0.9039627,False
0.05579045,0.5682394,0.8845684,False
0.05491088,0.5495133,0.8722452,False
0.05460901,0.5483994,0.8693408,False
0.05351971,0.5505841,0.8526246,False
0.04963075,0.5391997,0.8331462,False
0.03905196,0.5533,0.8222517,False
0.006219119,0.6836704,0.1259146,False
0.005739513,0.5796472,0.08426468,False
0.01015485,0.4354666,0.4453508,False
0.01480413,0.488021,0.5195298,False
0.01150396,0.5603164,0.490826,False
0.009638867,0.6285461,0.4493277,False
0.01624774,0.7683844,0.5045658,False
0.02179283,0.8561834,0.4853869,False
0.03863927,0.9748602,0.4673137,False
0.0542003,0.880178,0.4404802,False
0.08562574,0.9088768,0.4795956,False
0.09744556,0.9651121,0.5201702,False
0.1234099,0.9800707,0.5621909,False
0.1373464,0.9792243,0.5725008,False
0.1506731,0.933266,0.5949256,False
0.1496384,0.9381757,0.6186392,False
0.153556,0.9200491,0.6452299,False
0.1541715,0.898104,0.6534423,False
0.1476698,0.8723731,0.6773078,False
0.141524,0.8701781,0.6855507,False
0.110531,0.8884255,0.6860603,False
