Allspeed^1,Allspeed^2,Allspeed^3,Horspeed^1,Horspeed^2,Horspeed^3,VelForwardHand^1,VelForwardHand^2,VelForwardHand^3,VelForwardHead^1,VelForwardHead^2,VelForwardHead^3,HandHeadAngle^1,HandHeadAngle^2,HandHeadAngle^3,VertHandDist^1,VertHandDist^2,VertHandDist^3,HorHandDist^1,HorHandDist^2,HorHandDist^3,HandForwardHead^1,HandForwardHead^2,HandForwardHead^3,HandForward^1,HandForward^2,HandForward^3,States
0.4980558,0.2480596,0.1235475,0.4979616,0.2479657,0.1234774,11.342,128.6409,1459.044,118.6956,14088.64,1672260,198.6564,39464.37,7839849,0.06526303,0.01,0.01,0.5497296,0.3022027,0.1661298,85.54092,7317.25,625924.3,111.3472,12398.21,1380506,0
0.49902,0.2490209,0.1242664,0.4989913,0.2489923,0.124245,12.12177,146.9374,1781.141,119.0283,14167.73,1686361,199.7758,39910.35,7973121,0.06519341,0.01,0.01,0.5478197,0.3001065,0.1644042,85.59602,7326.679,627134.6,112.36,12624.77,1418519,0
0.4930926,0.2431403,0.1198907,0.4930402,0.2430886,0.1198525,11.85917,140.6398,1667.871,120.2121,14450.95,1737180,200.3428,40137.23,8041204,0.06502342,0.01,0.01,0.546598,0.2987693,0.1633067,85.69443,7343.535,629300,112.8223,12728.87,1436100,0
0.4863635,0.2365495,0.115049,0.4860487,0.2362434,0.1148258,10.56768,111.6758,1180.155,121.7591,14825.27,1805111,201.4406,40578.33,8174124,0.06461024,0.01,0.01,0.5445614,0.2965471,0.1614881,85.68085,7341.209,629001.1,113.8972,12972.57,1477539,0
0.4901201,0.2402177,0.1177355,0.4898393,0.2399426,0.1175333,10.91347,119.1039,1299.837,121.9132,14862.82,1811974,202.0268,40814.84,8245692,0.06447053,0.01,0.01,0.5434362,0.2953229,0.1604891,85.61904,7330.62,627640.7,114.5044,13111.26,1501297,0
0.5069886,0.2570375,0.1303151,0.5069242,0.2569722,0.1302654,12.48494,155.8737,1946.073,121.2955,14712.6,1784572,203.1997,41290.13,8390142,0.06434083,0.01,0.01,0.5418396,0.2935902,0.1590788,85.60677,7328.52,627370.9,115.615,13366.82,1545405,0
0.5002595,0.2502596,0.1251947,0.5002422,0.2502422,0.1251817,13.05156,170.3433,2223.246,121.0194,14645.68,1772411,203.7701,41522.27,8460999,0.06433177,0.01,0.01,0.5410123,0.2926944,0.1583513,85.66208,7337.992,628587.6,116.1134,13482.32,1565479,0
0.4810045,0.2313653,0.1112878,0.4808745,0.2312403,0.1111976,11.61781,134.9736,1568.097,123.7049,15302.91,1893046,204.8731,41972.97,8599131,0.06396818,0.01,0.01,0.539044,0.2905684,0.1566291,85.78433,7358.952,631282.8,117.1624,13727.03,1608291,0
0.6516999,0.4247127,0.2767853,0.6516207,0.4246096,0.2766844,12.13359,147.224,1786.356,125.3076,15702,1967581,206.0388,42451.99,8746757,0.06399322,0.01,0.01,0.5369656,0.2883321,0.1548244,85.98472,7393.372,635717,118.112,13950.46,1647717,0
0.5066557,0.2567,0.1300585,0.5066549,0.2566991,0.1300579,13.19859,174.2027,2299.23,125.7776,15820.02,1989805,206.6445,42701.96,8824125,0.06393814,0.01,0.01,0.5360385,0.2873373,0.1540239,86.08485,7410.601,637940.4,118.5944,14064.64,1667988,0
0.4956772,0.2456959,0.1217858,0.495626,0.2456451,0.1217481,14.44956,208.7897,3016.919,126.9574,16118.17,2046321,207.7787,43171.98,8970218,0.06423068,0.01,0.01,0.5340474,0.2852066,0.1523139,86.27141,7442.756,642097,119.5058,14281.64,1706739,0
0.4746209,0.225265,0.1069155,0.4746109,0.2252555,0.1069087,13.04724,170.2304,2221.036,127.161,16169.91,2056182,208.3143,43394.87,9039773,0.06383514,0.01,0.01,0.5333039,0.284413,0.1516785,86.25463,7439.861,641722.5,120.0448,14410.76,1729937,0
0.4673811,0.2184451,0.1020971,0.4673333,0.2184004,0.1020658,13.15283,172.9969,2275.399,128.1808,16430.31,2106051,209.4294,43860.67,9185714,0.064008,0.01,0.01,0.5313666,0.2823505,0.1500316,86.38434,7462.254,644621.9,120.8777,14611.42,1766196,0
0.4751737,0.2257901,0.1072895,0.4750822,0.2257032,0.1072276,15.96131,254.7635,4066.36,129.7879,16844.89,2186262,209.9908,44096.14,9259785,0.06414604,0.01,0.01,0.5303544,0.2812758,0.1491759,86.37871,7461.281,644495.8,121.3769,14732.34,1788166,0
0.4656397,0.2168204,0.1009602,0.4650737,0.2162935,0.1005924,18.60684,346.2146,6441.962,131.9181,17402.39,2295690,211.0717,44551.26,9403509,0.06477308,0.01,0.01,0.5282483,0.2790463,0.1474057,86.51878,7485.499,647636.2,122.2254,14939.04,1825930,0
0.4639537,0.2152531,0.09986746,0.4626534,0.2140482,0.09903011,20.47626,419.2772,8585.229,131.5985,17318.18,2279047,211.6328,44788.44,9478703,0.06530309,0.01,0.01,0.527514,0.278271,0.1467919,86.57078,7494.5,648804.7,122.7315,15063.01,1848705,0
0.4639308,0.2152318,0.09985264,0.4606535,0.2122016,0.0977514,23.26384,541.2064,12590.54,131.9576,17412.82,2297755,212.717,45248.53,9625131,0.06660795,0.01,0.01,0.5256377,0.276295,0.1452311,86.61948,7502.935,649900.4,123.8637,15342.21,1900343,0
0.4583779,0.2101103,0.0963099,0.4519774,0.2042836,0.09233154,26.69852,712.8111,19031,133.4955,17821.06,2379031,213.2445,45473.21,9696910,0.06784749,0.01,0.01,0.5246881,0.2752976,0.1444453,86.82259,7538.162,654482.7,124.2699,15443.02,1919103,0
0.4372569,0.1911936,0.08360071,0.434729,0.1889893,0.0821591,21.75638,473.3401,10298.17,136.5601,18648.67,2546664,214.2618,45908.11,9836351,0.06817293,0.01,0.01,0.5224153,0.2729177,0.1425764,87.07391,7581.866,660182.8,125.189,15672.28,1961996,0
0.4320033,0.1866268,0.08062341,0.4315375,0.1862246,0.08036289,16.56927,274.5408,4548.941,137.1861,18820.03,2581848,214.7789,46129.99,9907750,0.06851602,0.01,0.01,0.5214168,0.2718755,0.1417604,87.08076,7583.058,660338.4,125.7379,15810.01,1987917,0
0.4453332,0.1983216,0.08831919,0.444157,0.1972754,0.08762127,18.79183,353.1329,6636.013,135.1364,18261.85,2467841,215.8652,46597.77,1.005884E+07,0.06925106,0.01,0.01,0.5198633,0.2702579,0.1404971,87.18329,7600.926,662673.7,126.6563,16041.82,2031797,0
0.4517599,0.204087,0.09219833,0.4503381,0.2028044,0.09133055,19.32687,373.528,7219.127,133.9265,17936.31,2402147,216.4151,46835.51,1.013591E+07,0.06970978,0.01,0.01,0.5192872,0.2696592,0.1400305,87.2592,7614.168,664406.3,127.0948,16153.08,2052971,0
0.4899234,0.240025,0.1175939,0.4874566,0.2376139,0.1158265,21.58952,466.1075,10063.04,135.3067,18307.92,2477185,217.6411,47367.66,1.030915E+07,0.0708878,0.01,0.01,0.5175076,0.2678141,0.1385958,87.47458,7651.802,669338.1,127.99,16381.45,2096663,0
0.4744892,0.22514,0.1068265,0.4730849,0.2238093,0.1058808,19.71488,388.6766,7662.715,135.4939,18358.6,2487480,218.1416,47585.77,1.038044E+07,0.07092571,0.01,0.01,0.5170773,0.267369,0.1382504,87.44813,7647.175,668731.1,128.526,16518.94,2123114,0
0.4512206,0.2036,0.09186851,0.4510617,0.2034566,0.09177148,15.86872,251.8161,3995.998,136.3737,18597.79,2536250,219.293,48089.41,1.054567E+07,0.07128692,0.01,0.01,0.5154185,0.2656562,0.1369241,87.60329,7674.336,672297.1,129.4745,16763.65,2170466,0
0.4586242,0.2103361,0.09646524,0.45832,0.2100572,0.09627342,17.17613,295.0194,5067.292,138.1792,19093.48,2638322,219.8165,48319.3,1.062138E+07,0.07148242,0.01,0.01,0.5146261,0.26484,0.1362936,87.64002,7680.773,673143.2,129.8743,16867.33,2190632,0
0.2887212,0.08335992,0.02406777,0.2883339,0.08313643,0.02397105,19.03893,362.481,6901.253,140.0562,19615.75,2747308,220.3463,48552.48,1.069836E+07,0.07178521,0.01,0.01,0.5137169,0.263905,0.1355725,87.62885,7678.814,672885.6,130.3276,16985.28,2213650,0
0.4631238,0.2144836,0.09933248,0.4623684,0.2137845,0.09884721,20.64586,426.2516,8800.333,142.0747,20185.22,2867809,221.504,49064.04,1.086788E+07,0.07236385,0.01,0.01,0.5115893,0.2617237,0.133895,87.60799,7675.161,672405.4,131.2927,17237.77,2263193,0
0.6545365,0.4284181,0.2804153,0.6525939,0.4258787,0.2779258,22.57234,509.5105,11500.84,142.4663,20296.64,2891588,222.7394,49612.85,1.105074E+07,0.07346511,0.01,0.01,0.5096423,0.2597353,0.1323721,87.71526,7693.967,674878.4,132.4037,17530.75,2321137,0
0.5043368,0.2543556,0.1282809,0.5024285,0.2524344,0.1268302,23.31721,543.6924,12677.39,142.4529,20292.81,2890769,223.3572,49888.45,1.114295E+07,0.07382488,0.01,0.01,0.5087209,0.2587969,0.1316554,87.75948,7701.727,675899.6,133.0208,17694.53,2353740,0
0.487074,0.2372411,0.115554,0.4857677,0.2359702,0.1146267,22.62872,512.0588,11587.23,144.5354,20890.49,3019416,224.533,50415.07,1.131985E+07,0.07465339,0.01,0.01,0.5066103,0.256654,0.1300236,87.79213,7707.458,676654.1,134.1093,17985.29,2411994,0
0.4907376,0.2408234,0.1181811,0.4889852,0.2391066,0.1169196,24.18113,584.7269,14139.35,145.1347,21064.09,3057131,225.1663,50699.88,1.141591E+07,0.07520604,0.01,0.01,0.5056854,0.2557177,0.1293127,87.78058,7705.43,676387.1,134.6731,18136.85,2442546,0
0.4867812,0.2369559,0.1153457,0.4857135,0.2359176,0.1145884,23.61095,557.4768,13162.55,147.4855,21751.96,3208098,226.3302,51225.34,1.159384E+07,0.07572746,0.01,0.01,0.5032473,0.2532579,0.1274513,87.80261,7709.299,676896.6,135.6241,18393.91,2494658,0
0.4884817,0.2386144,0.1165588,0.4867941,0.2369685,0.1153548,25.8706,669.2877,17314.87,148.2434,21976.09,3257810,226.9704,51515.57,1.169251E+07,0.07655835,0.01,0.01,0.5022969,0.2523022,0.1267306,87.90593,7727.453,679288.9,136.0713,18515.4,2519415,0
0.494834,0.2448607,0.1211654,0.4922616,0.2423215,0.1192856,29.22168,853.9066,24952.58,148.7655,22131.17,3292353,228.1676,52060.48,1.187852E+07,0.07740712,0.01,0.01,0.5000135,0.2500135,0.1250101,88.02441,7748.296,682039.2,136.8355,18723.95,2562101,0
0.4933454,0.2433897,0.1200752,0.4919186,0.2419839,0.1190364,27.39072,750.2515,20549.93,149.502,22350.86,3341499,228.8092,52353.65,1.1979E+07,0.07780814,0.01,0.01,0.4990231,0.2490241,0.1242688,87.99791,7743.632,681423.4,137.3033,18852.18,2588466,0
0.49938,0.2493804,0.1245356,0.4977877,0.2477926,0.1233481,29.74359,884.6813,26313.6,149.9503,22485.11,3371650,230.0415,52919.11,1.21736E+07,0.07873535,0.01,0.01,0.496921,0.2469305,0.122705,87.90026,7726.456,679157.5,138.1359,19081.53,2635845,0
0.4960662,0.2460817,0.1220728,0.494228,0.2442614,0.1207208,31.81087,1011.932,32190.44,150.3377,22601.41,3397844,230.6748,53210.88,1.227441E+07,0.07923031,0.01,0.01,0.4960268,0.2460426,0.1220437,87.81059,7710.699,677081,138.4946,19180.75,2656430,0
0.500316,0.2503161,0.1252372,0.4972381,0.2472457,0.12294,36.73247,1349.274,49562.19,151.262,22880.19,3460902,231.9283,53790.73,1.247559E+07,0.08058238,0.01,0.01,0.4939983,0.2440343,0.1205525,87.84947,7717.53,677980.9,139.1507,19362.91,2694362,0
0.487116,0.237282,0.1155838,0.484213,0.2344622,0.1135297,37.2676,1388.874,51759.99,152.5333,23266.4,3548900,232.5117,54061.68,1.256997E+07,0.08100033,0.01,0.01,0.4929947,0.2430438,0.1198193,87.92816,7731.362,679804.4,139.5981,19487.64,2720439,0
0.4816102,0.2319484,0.1117087,0.4797007,0.2301128,0.1103853,34.97796,1223.458,42794.06,152.3594,23213.38,3536775,233.7629,54645.08,1.277399E+07,0.08201051,0.01,0.01,0.4913855,0.2414597,0.1186498,88.07366,7756.97,683184.8,140.6815,19791.27,2784265,0
0.4821287,0.2324481,0.1120699,0.4762533,0.2268172,0.1080224,43.84928,1922.76,84311.62,152.7121,23320.99,3561399,234.3369,54913.79,1.286833E+07,0.08350158,0.01,0.01,0.4904108,0.2405027,0.1179451,88.03931,7750.921,682385.8,141.0401,19892.31,2805614,0
0.4925559,0.2426114,0.1194997,0.4869317,0.2371025,0.1154527,45.63278,2082.351,95023.46,154.5628,23889.66,3692453,235.6325,55522.67,1.308295E+07,0.08448482,0.01,0.01,0.4885779,0.2387083,0.1166276,88.10626,7762.713,683943.7,141.909,20138.16,2857787,0
0.5111895,0.2613147,0.1335814,0.5091465,0.2592302,0.1319861,38.43517,1477.263,56778.84,155.0249,24032.71,3725669,236.2979,55836.68,1.319409E+07,0.08502364,0.01,0.01,0.4875761,0.2377304,0.1159117,88.14862,7770.179,684930.6,142.4031,20278.64,2887740,0
0.3407943,0.1161408,0.03958011,0.3397774,0.1154487,0.03922684,37.7341,1423.862,53728.15,159.0106,25284.37,4020482,236.9317,56136.63,1.330055E+07,0.08536172,0.01,0.01,0.486095,0.2362884,0.1148586,88.58373,7847.078,695123.4,142.9106,20423.44,2918725,0
0.9442353,0.8915802,0.8418615,0.9403326,0.8842254,0.831466,38.99961,1520.969,59317.21,157.2853,24738.67,3891029,239.954,57577.91,1.381605E+07,0.08788228,0.01,0.01,0.4826167,0.2329189,0.1124106,89.27512,7970.048,711527,145.3044,21113.38,3067868,0
1.04349,1.088871,1.136226,1.036383,1.074089,1.113168,43.63279,1903.82,83068.97,158.0769,24988.32,3950077,240.9755,58069.21,1.399326E+07,0.08941436,0.01,0.01,0.4806044,0.2309806,0.1110103,89.4465,8000.675,715632.4,146.0339,21325.91,3114306,0
0.3990412,0.1592339,0.0635409,0.3943692,0.1555271,0.06133511,53.34697,2845.899,151820.1,161.9871,26239.83,4250516,241.4865,58315.72,1.408246E+07,0.0899117,0.01,0.01,0.4799515,0.2303534,0.1105585,89.54089,8017.57,717900.3,146.4446,21446.02,3140655,0
0.3957145,0.15659,0.06196491,0.3954527,0.1563828,0.06184202,32.32967,1045.208,33791.21,160.6406,25805.42,4145399,242.5311,58821.33,1.4266E+07,0.08989406,0.01,0.01,0.478546,0.2290062,0.10959,89.87495,8077.506,725965.4,147.3142,21701.48,3196937,0
0.4213724,0.1775547,0.07481662,0.4213625,0.1775464,0.07481137,27.41211,751.4235,20598.1,160.4089,25731,4127481,243.1486,59121.23,1.437524E+07,0.09000778,0.01,0.01,0.477886,0.228375,0.1091372,89.98997,8098.196,728756.4,147.8081,21847.24,3229200,0
0.4302811,0.1851418,0.07966305,0.4300601,0.1849517,0.07954035,33.11883,1096.857,36326.61,161.1524,25970.11,4185146,244.2348,59650.63,1.456876E+07,0.09035373,0.01,0.01,0.4765799,0.2271284,0.1082449,90.13352,8124.052,732249.4,148.437,22033.54,3270592,0
0.4202791,0.1766346,0.07423582,0.4198634,0.1762853,0.07401572,35.98366,1294.824,46592.49,161.5107,26085.69,4213117,244.8152,59934.49,1.467288E+07,0.09063077,0.01,0.01,0.4760449,0.2266187,0.1078807,90.2072,8137.339,734046.6,148.8027,22142.25,3294827,0
0.4431502,0.1963821,0.08702675,0.4424006,0.1957183,0.08658589,39.75247,1580.259,62819.18,162.698,26470.63,4306719,245.9959,60513.98,1.488619E+07,0.09121251,0.01,0.01,0.4746405,0.2252836,0.1069287,90.4379,8179.015,739692.9,149.6127,22383.97,3348928,0
0.4490433,0.2016399,0.09054502,0.448686,0.2013191,0.09032906,36.74142,1349.932,49598.42,163.3073,26669.26,4355285,246.6031,60813.09,1.49967E+07,0.09122777,0.01,0.01,0.4740559,0.224729,0.1065341,90.50523,8191.197,741346.3,150.1999,22560,3388510,0
0.4426426,0.1959324,0.08672804,0.4426131,0.1959064,0.08671074,31.51206,993.0098,31291.78,161.5689,26104.5,4217674,247.7728,61391.35,1.521111E+07,0.09138274,0.01,0.01,0.47338,0.2240886,0.106079,90.56051,8201.206,742705.4,151.3014,22892.1,3463606,0
0.4579872,0.2097523,0.09606389,0.4575844,0.2093835,0.09581062,37.15454,1380.46,51290.34,160.0105,25603.35,4096804,248.4462,61725.51,1.533547E+07,0.09186792,0.01,0.01,0.4733942,0.2241021,0.1060886,90.64498,8216.513,744785.6,151.7084,23015.43,3491633,0
0.4805449,0.2309234,0.110969,0.4795328,0.2299517,0.1102694,42.32044,1791.02,75796.73,160.6297,25801.9,4144550,249.7076,62353.87,1.557023E+07,0.09242177,0.01,0.01,0.4728612,0.2235977,0.1057307,90.90062,8262.923,751104.8,152.4857,23251.9,3545583,0
0.4780218,0.2285048,0.1092303,0.4758569,0.2264398,0.1077529,49.28623,2429.133,119722.8,162.4314,26383.97,4285587,250.3652,62682.72,1.569357E+07,0.09338284,0.01,0.01,0.4725288,0.2232835,0.1055079,90.92589,8267.518,751731.3,153.0821,23434.13,3587345,0
0.4758659,0.2264484,0.1077591,0.4730271,0.2237547,0.105842,54.00639,2916.69,157519.9,164.3375,27006.83,4438236,251.616,63310.62,1.592997E+07,0.09415197,0.01,0.01,0.4717724,0.2225692,0.105002,91.21109,8319.463,758827.3,154.2828,23803.19,3672423,0
0.4615262,0.2130064,0.09830802,0.4605244,0.2120828,0.0976693,46.38625,2151.685,99808.59,165.1866,27286.63,4507387,252.2243,63617.11,1.604579E+07,0.09439588,0.01,0.01,0.4714878,0.2223007,0.1048121,91.2337,8323.589,759391.8,154.867,23983.79,3714298,0
0.473768,0.2244561,0.1063401,0.4729406,0.2236728,0.1057839,46.61334,2172.803,101281.6,165.4188,27363.37,4526416,253.5299,64277.41,1.629625E+07,0.09508491,0.01,0.01,0.4709927,0.2218341,0.1044822,91.30282,8336.205,761119,155.866,24294.21,3786640,0
0.4778996,0.228388,0.1091465,0.4763234,0.226884,0.1080702,52.92918,2801.498,148281,166.0487,27572.16,4578320,254.153,64593.72,1.641669E+07,0.09568858,0.01,0.01,0.4706691,0.2215294,0.104267,91.35138,8345.074,762334.1,156.3006,24429.88,3818406,0
0.4547212,0.2067714,0.09402333,0.4535048,0.2056666,0.09327079,56.15435,3153.312,177072.2,168.9647,28549.07,4823786,255.3653,65211.46,1.665275E+07,0.09619284,0.01,0.01,0.4697811,0.2206943,0.103678,91.50186,8372.591,766107.6,157.3303,24752.83,3894370,0
0.451363,0.2037286,0.09195553,0.4504953,0.202946,0.09142621,55.86486,3120.882,174347.6,170.3718,29026.55,4945307,255.9758,65523.6,1.677246E+07,0.09662104,0.01,0.01,0.4692737,0.2202178,0.1033424,91.61475,8393.262,768946.6,157.829,24909.98,3931517,0
0.4405879,0.1941177,0.08552589,0.4383024,0.192109,0.08420184,75.29304,5669.042,426839.3,172.0354,29596.17,5091589,257.1392,66120.58,1.700219E+07,0.09768677,0.01,0.01,0.4681505,0.2191649,0.1026022,91.69807,8408.537,771046.6,158.813,25221.56,4005512,0
0.4410045,0.194485,0.08576877,0.438584,0.1923559,0.08436425,86.56574,7493.628,648691.4,173.8474,30222.9,5254172,257.7476,66433.8,1.712315E+07,0.09815907,0.01,0.01,0.4672576,0.2183296,0.1020162,91.71946,8412.459,771586.2,159.3199,25382.85,4043994,0
0.426068,0.181534,0.07734583,0.4249414,0.1805752,0.07673387,95.40594,9102.293,868412.8,176.959,31314.47,5541376,258.8542,67005.52,1.734466E+07,0.09871888,0.01,0.01,0.4658617,0.2170271,0.1011046,91.83218,8433.148,774434.4,160.3375,25708.11,4121974,0
0.4129707,0.1705448,0.07043002,0.4115931,0.1694089,0.06972753,101.3963,10281.21,1042477,176.9416,31308.31,5539742,259.4131,67295.15,1.745724E+07,0.0992825,0.01,0.01,0.465115,0.216332,0.1006192,91.90246,8446.062,776213.8,160.8314,25866.73,4160182,0
0.4113799,0.1692334,0.06961922,0.4047357,0.163811,0.06630018,122.8587,15094.26,1854461,172.4968,29755.14,5132667,260.4972,67858.8,1.767703E+07,0.1011734,0.01023606,0.01,0.4637725,0.2150849,0.09975048,91.87546,8441.1,775529.9,161.7298,26156.53,4230290,0
0.4068773,0.1655491,0.06735817,0.396663,0.1573415,0.06241157,133.059,17704.69,2355767,170.1939,28965.95,4929827,261.0208,68131.88,1.778384E+07,0.1023023,0.01046576,0.01,0.4628044,0.2141879,0.09912711,91.88696,8443.213,775821.1,161.9733,26235.33,4249423,0
0.4101166,0.1681956,0.06897981,0.3878965,0.1504637,0.05836434,143.1505,20492.06,2933448,164.3321,27005.04,4437794,262.067,68679.14,1.799854E+07,0.105612,0.0111539,0.01,0.4611988,0.2127043,0.09809897,91.7353,8415.365,771986,162.3442,26355.65,4278688,0
0.4049585,0.1639913,0.06640968,0.3783665,0.1431612,0.05416742,142.5491,20320.24,2896632,162.7369,26483.3,4309810,262.5594,68937.45,1.810018E+07,0.1071131,0.01147322,0.01,0.4604806,0.2120424,0.09764139,91.694,8407.79,770943.9,162.6864,26466.88,4305803,0
0.3953226,0.15628,0.061781,0.3700945,0.1369699,0.05069182,142.0028,20164.79,2863456,163.6275,26773.96,4380955,263.585,69477.05,1.831311E+07,0.1102445,0.01215385,0.01,0.4593173,0.2109724,0.09690328,91.67968,8405.164,770582.7,163.728,26806.87,4389036,0
0.3981601,0.1585315,0.0631209,0.3734054,0.1394316,0.05206452,145.8393,21269.1,3101872,163.9679,26885.48,4408357,264.0917,69744.41,1.841892E+07,0.1117203,0.01248143,0.01,0.4584884,0.2102116,0.09637961,91.62169,8394.534,769121.4,164.1176,26934.59,4420441,0
0.4052925,0.164262,0.06657413,0.3800834,0.1444634,0.05490816,148.5029,22053.1,3274949,164.3439,27008.91,4438749,265.1533,70306.27,1.864194E+07,0.1149347,0.01320998,0.01,0.4575697,0.20937,0.09580138,91.56232,8383.659,767627.3,164.5133,27064.62,4452490,0
0.4113908,0.1692424,0.06962477,0.3842194,0.1476245,0.0567202,146.0992,21344.98,3118486,164.0105,26899.46,4411795,265.6853,70588.7,1.875438E+07,0.1166213,0.01360052,0.01,0.4571148,0.2089539,0.09551591,91.69636,8408.222,771003.3,164.6784,27118.96,4465906,0
0.4184907,0.1751345,0.07329217,0.3922395,0.1538518,0.06034676,150.5916,22677.82,3415089,164.7104,27129.53,4468518,266.7829,71173.13,1.898778E+07,0.1197975,0.01435143,0.01,0.4561157,0.2080415,0.094891,92.09857,8482.146,781193.6,165.5475,27405.96,4536988,0
0.4104252,0.1684489,0.06913566,0.3879471,0.150503,0.05838719,152.0681,23124.7,3516528,166.1615,27609.63,4587658,267.2993,71448.94,1.909826E+07,0.1210866,0.01466196,0.01,0.455727,0.2076871,0.09464861,92.25011,8510.082,785056,166.3013,27656.11,4599247,0
0.4189946,0.1755565,0.07355724,0.4010299,0.1608249,0.0644956,156.2464,24412.95,3814436,168.42,28365.29,4777283,268.4566,72068.96,1.934739E+07,0.1238432,0.01533714,0.01,0.4548167,0.2068582,0.09408258,92.45811,8548.503,790378.4,167.8572,28176.05,4729555,0
0.4219409,0.1780341,0.07511986,0.4071151,0.1657427,0.06747638,164.2437,26976,4430638,169.4328,28707.46,4863984,268.9969,72359.31,1.946443E+07,0.1247821,0.01557057,0.01,0.4541483,0.2062506,0.09366837,92.56238,8567.794,793055.4,168.2909,28321.83,4766307,0
0.4228933,0.1788387,0.0756297,0.4134203,0.1709163,0.07066028,175.0861,30655.13,5367286,171.8333,29526.67,5073663,270.1856,73000.27,1.972362E+07,0.1268101,0.01608079,0.01,0.4533498,0.2055261,0.09317521,92.62852,8580.044,794756.8,169.047,28576.9,4830840,0
0.4257247,0.1812415,0.07715898,0.4167885,0.1737127,0.07240145,172.5611,29777.32,5138405,173.0336,29940.62,5180732,270.7469,73303.91,1.984681E+07,0.1276743,0.01630074,0.01,0.4531331,0.2053296,0.09304164,92.64612,8583.303,795209.8,169.2906,28659.31,4851753,0
0.4128115,0.1704133,0.07034856,0.4070654,0.1657023,0.06745166,170.9824,29234.98,4998668,173.4296,30077.84,5216388,271.8969,73927.93,2.010078E+07,0.1290979,0.01666628,0.01,0.4522438,0.2045245,0.09249492,92.79035,8610.05,798929.5,169.7729,28822.83,4893336,0
0.4276466,0.1828816,0.07820871,0.4228734,0.1788219,0.07561903,157.958,24950.72,3941166,172.2411,29666.99,5109875,272.5228,74268.67,2.023991E+07,0.1297982,0.01684757,0.01,0.4516938,0.2040273,0.09215788,92.86442,8623.8,800844.2,170.2015,28968.56,4930494,0
0.4385132,0.1922938,0.08432339,0.4354072,0.1895794,0.08254424,138.2151,19103.41,2640380,170.3846,29030.91,4946419,273.726,74925.95,2.050918E+07,0.1308346,0.01711769,0.01,0.4505097,0.202959,0.09143501,93.00124,8649.231,804389.3,171.1357,29287.44,5012128,0
0.4345571,0.1888398,0.08206168,0.4329141,0.1874146,0.08113444,120.6843,14564.69,1757729,167.3103,27992.72,4683470,274.3342,75259.25,2.064619E+07,0.1310565,0.01717582,0.01,0.4493771,0.2019398,0.09074713,93.04022,8656.483,805401.1,171.5133,29416.81,5045375,0
0.4440453,0.1971762,0.08755518,0.4431933,0.1964203,0.08705214,103.1551,10640.97,1097670,164.2549,26979.69,4431547,275.5769,75942.63,2.092803E+07,0.1317511,0.01735834,0.01,0.4477215,0.2004546,0.08974783,93.00219,8649.407,804413.8,171.8205,29522.27,5072531,0
0.4619231,0.2133729,0.09856187,0.4608839,0.2124139,0.09789815,99.94529,9989.061,998359.6,165.0214,27232.08,4493876,276.2719,76326.15,2.108677E+07,0.1320889,0.01744748,0.01,0.4468411,0.199667,0.08921942,93.00285,8649.53,804431.1,171.8515,29532.95,5075283,0
0.465099,0.2163171,0.1006089,0.4648952,0.2161276,0.1004767,81.56808,6653.353,542701.2,162.5255,26414.53,4293034,277.5345,77025.41,2.137721E+07,0.13221,0.01747949,0.01,0.4449542,0.1979842,0.08809393,92.80975,8613.648,799430.6,171.5141,29417.09,5045447,0
0.4547151,0.2067658,0.09401954,0.4546872,0.2067405,0.09400224,69.21212,4790.317,331548,160.282,25690.32,4117697,278.1848,77386.79,2.152783E+07,0.1319211,0.01740316,0.01,0.443905,0.1970516,0.08747221,92.68536,8590.575,796220.5,171.1978,29308.67,5017579,0
0.4600712,0.2116655,0.09738121,0.4592803,0.2109384,0.09687984,54.98217,3023.039,166213.2,157.4531,24791.49,3903497,279.4713,78104.22,2.182789E+07,0.1313112,0.01724263,0.01,0.4418328,0.1952162,0.08625291,92.23429,8507.164,784652.3,169.895,28864.3,4903900,0
0.4681301,0.2191458,0.1025888,0.4671519,0.2182309,0.1019469,51.79244,2682.457,138931,155.6551,24228.51,3771291,280.1516,78484.89,2.198766E+07,0.1309128,0.01713816,0.01,0.4404216,0.1939711,0.08542907,91.83906,8434.412,774608.5,168.9835,28555.43,4825397,0
0.4862607,0.2364495,0.1149761,0.4836806,0.2339469,0.1131556,45.87872,2104.857,96568.16,150.2721,22581.72,3393403,281.4861,79234.4,2.230338E+07,0.1296437,0.01680748,0.01,0.4372412,0.1911799,0.08359173,91.51381,8374.777,766407.8,167.3665,28011.54,4688193,0
0.4824389,0.2327473,0.1122864,0.4795013,0.2299215,0.1102477,44.05022,1940.422,85476.04,148.0106,21907.15,3242491,282.1384,79602.08,2.24588E+07,0.1291409,0.01667736,0.01,0.4354342,0.1896029,0.0825596,91.3621,8347.033,762602.4,166.7275,27798.05,4634698,0
0.4852235,0.2354418,0.1142419,0.4838734,0.2341335,0.113291,43.27985,1873.145,81069.45,145.5516,21185.27,3083549,283.4817,80361.85,2.278111E+07,0.128438,0.01649632,0.01,0.4316554,0.1863264,0.08042878,90.85124,8253.948,749881.4,165.5359,27402.13,4536035,0
