Allspeed^1,Allspeed^2,Allspeed^3,Horspeed^1,Horspeed^2,Horspeed^3,VelForwardHand^1,VelForwardHand^2,VelForwardHand^3,VelForwardHead^1,VelForwardHead^2,VelForwardHead^3,HandHeadAngle^1,HandHeadAngle^2,HandHeadAngle^3,VertHandDist^1,VertHandDist^2,VertHandDist^3,HorHandDist^1,HorHandDist^2,HorHandDist^3,HandForwardHead^1,HandForwardHead^2,HandForwardHead^3,HandForward^1,HandForward^2,HandForward^3,States
3.134703,9.826363,30.80273,3.132974,9.815525,30.75179,42.37103,1795.304,76068.9,23.14138,535.5236,12392.76,56.55687,3198.679,180907.3,0.8299825,0.688871,0.5717509,0.3247701,0.1054756,0.03425531,153.1451,23453.42,3591775,85.64458,7334.994,628202.4,0
3.815711,14.55965,55.55542,3.81409,14.54728,55.48465,57.59063,3316.68,191009.7,24.76337,613.2244,15185.5,68.84126,4739.12,326247,0.8255312,0.6815018,0.562601,0.3021771,0.09131099,0.02759209,151.6806,23007.01,3489717,79.7864,6365.87,507909.8,0
4.53498,20.56604,93.26659,4.507322,20.31595,91.57053,83.70164,7005.964,586410.7,28.41253,807.2722,22936.65,84.07932,7069.331,594384.5,0.813313,0.661478,0.5379887,0.2950936,0.08708025,0.02569683,151.3604,22909.96,3467659,74.56799,5560.386,414626.8,0
4.669906,21.80802,101.8414,4.596401,21.1269,97.1077,114.3307,13071.5,1494474,31.1977,973.2964,30364.61,98.52341,9706.861,956353.1,0.7980216,0.6368384,0.5082108,0.2954383,0.08728378,0.02578697,149.883,22464.92,3367110,69.1936,4787.754,331281.9,0
4.765571,22.71067,108.2293,4.586456,21.03558,96.47874,148.5458,22065.85,3277790,36.51999,1333.71,48707.07,113.4465,12870.12,1460070,0.7701719,0.5931647,0.4568388,0.3064633,0.09391975,0.02878296,148.4563,22039.26,3271866,63.6356,4049.49,257691.7,0
5.099988,26.00988,132.6501,4.691439,22.0096,103.2567,155.424,24156.61,3754516,44.50264,1980.485,88136.8,127.0647,16145.44,2051516,0.7313535,0.534878,0.3911849,0.3268305,0.1068182,0.03491143,147.2731,21689.37,3194260,58.04501,3369.223,195566.5,0
5.454992,29.75694,162.3238,4.769265,22.74589,108.4811,157.7333,24879.8,3924373,51.44798,2646.894,136177.3,139.5362,19470.35,2716819,0.6819119,0.4650039,0.3170917,0.3595456,0.129273,0.04647955,146.6704,21512.22,3155207,49.74706,2474.77,123112.5,0
5.972886,35.67537,213.0849,4.92795,24.28469,119.6738,161.933,26222.3,4246255,59.33844,3521.051,208933.7,151.3302,22900.83,3465587,0.6188293,0.3829497,0.2369804,0.3925796,0.1541188,0.0605039,145.616,21204.01,3087643,38.79877,1505.345,58405.52,0
6.695391,44.82826,300.1428,5.191729,26.95405,139.9381,164.6455,27108.13,4463232,67.72119,4586.16,310580.2,162.1952,26307.28,4266915,0.5409877,0.2926677,0.1583297,0.4355343,0.1896901,0.08261654,146.0425,21328.41,3114853,28.24501,797.7805,22533.32,0
7.340492,53.88282,395.5264,5.392295,29.07685,156.791,155.3034,24119.15,3745787,73.77311,5442.472,401508.1,171.6434,29461.46,5056866,0.4528131,0.2050398,0.09284469,0.4853529,0.2355675,0.1143334,144.3155,20826.96,3005654,15.37725,236.4597,3636.099,0
7.722846,59.64235,460.6087,5.200724,27.04753,140.6667,65.13132,4242.089,276292.9,83.12549,6909.847,574384.4,180.3196,32515.16,5863120,0.3506844,0.1229796,0.04312701,0.5220657,0.2725526,0.1422904,139.2287,19384.62,2698894,7.699597,59.2838,456.4614,0
7.915912,62.66167,496.0242,4.798808,23.02856,110.5096,26.03003,677.5625,17636.97,94.05879,8847.057,832143.4,187.9963,35342.61,6644279,0.2429669,0.05903291,0.01434304,0.5488604,0.3012477,0.1653429,134.9543,18212.65,2457876,21.22244,450.3922,9558.423,0
8.019084,64.30571,515.6729,4.360234,19.01164,82.89519,19.92339,396.9416,7908.423,104.1736,10852.14,1130506,195.3615,38166.11,7456189,0.1263516,0.01596473,0.01,0.5567788,0.3100027,0.1726029,131.3819,17261.2,2267808,36.56383,1336.913,48882.68,0
7.721326,59.61887,460.3368,4.032161,16.25832,65.55616,14.33014,205.353,2942.737,118.2788,13989.87,1654704,202.1684,40872.05,8263035,0.02347445,0.01,0.01,0.5296509,0.28053,0.148583,127.275,16198.93,2061719,52.59978,2766.737,145529.8,0
7.168307,51.38462,368.3407,4.433825,19.65881,87.16373,9.300582,86.50082,804.508,133.9536,17943.58,2403608,209.6924,43970.88,9220358,0.06139779,0.01,0.01,0.4860711,0.2362651,0.1148416,122.3095,14959.62,1829703,70.69367,4997.595,353298.4,0
6.854847,46.98893,322.1019,5.035262,25.35386,127.6634,9.392915,88.22684,828.7073,145.4823,21165.1,3079147,218.7934,47870.54,1.047376E+07,0.1315682,0.01731019,0.01,0.4353526,0.1895319,0.0825132,117.8692,13893.14,1637573,87.99068,7742.359,681255.4,0
6.337465,40.16346,254.5345,5.246408,27.5248,144.4064,10.94463,119.785,1311.003,154.7654,23952.32,3706991,229.0169,52448.73,1.201164E+07,0.179899,0.03236364,0.01,0.3900598,0.1521466,0.05934628,115.8071,13411.29,1553124,101.5904,10320.61,1048475,0
5.721744,32.73835,187.3204,5.214497,27.19098,141.7872,13.81449,190.8401,2636.359,164.394,27025.39,4442813,241.2417,58197.54,1.403967E+07,0.2100766,0.04413217,0.01,0.3516104,0.1236299,0.04346956,114.597,13132.46,1504940,114.1679,13034.32,1488101,0
5.348257,28.60385,152.9808,5.191198,26.94854,139.8952,16.56901,274.5321,4548.725,173.7826,30200.39,5248302,255.0118,65031.03,1.658368E+07,0.2227848,0.04963305,0.01105749,0.3238667,0.1048896,0.03397025,113.6765,12922.35,1468969,126.3176,15956.14,2015542,0
4.794187,22.98423,110.1907,4.792057,22.96381,110.0439,24.86511,618.2737,15373.44,170.7918,29169.83,4981968,268.2335,71949.2,1.929919E+07,0.2148407,0.04615651,0.01,0.3064011,0.09388161,0.02876543,113.0004,12769.08,1442911,137.4718,18898.49,2598010,0
4.167306,17.36644,72.37126,4.088744,16.71783,68.35493,145.0696,21045.19,3053018,158.5231,25129.56,3983616,279.8481,78314.97,2.19163E+07,0.1959398,0.0383924,0.01,0.3022716,0.0913681,0.02761798,111.6961,12476.01,1393521,147.1625,21656.79,3187067,0
3.703036,13.71247,50.77777,3.457768,11.95616,41.34162,141.0531,19895.98,2806389,150.1232,22536.96,3383320,289.9214,84054.45,2.436919E+07,0.170666,0.02912688,0.01,0.3062278,0.09377547,0.02871666,111.8497,12510.35,1399278,152.8984,23377.91,3574444,0
3.320154,11.02342,36.59946,2.86324,8.198145,23.47326,133.2277,17749.61,2364739,142.5575,20322.64,2897146,297.4909,88500.86,2.63282E+07,0.1398993,0.0195718,0.01,0.3148867,0.09915365,0.03122217,112.2116,12591.44,1412905,157.4607,24793.86,3904058,0
2.934014,8.60844,25.25729,2.198553,4.833635,10.627,125.5139,15753.74,1977314,133.8132,17905.97,2396056,302.8281,91704.88,2.777081E+07,0.1059041,0.01121568,0.01,0.3247963,0.1054927,0.03426363,113.0457,12779.33,1444648,161.0931,25950.98,4180525,0
2.722379,7.411347,20.1765,1.762858,3.107668,5.478378,112.2848,12607.87,1415673,127.7561,16321.63,2085188,307.1331,94330.71,2.897208E+07,0.07074928,0.01,0.01,0.3363454,0.1131282,0.03805016,113.2742,12831.05,1453428,162.46,26393.26,4287851,0
2.498212,6.241064,15.5915,1.343527,1.805064,2.425151,105.8911,11212.92,1187348,121.7213,14816.08,1803434,309.5801,95839.84,2.967011E+07,0.03569913,0.01,0.01,0.3459386,0.1196735,0.04139969,113.3841,12855.95,1457661,162.2654,26330.07,4272460,0
2.292012,5.25332,12.04067,0.9570854,0.9160124,0.8767021,104.4988,10920,1141128,114.8977,13201.48,1516820,311.3619,96946.22,3.018536E+07,0.01,0.01,0.01,0.3554953,0.1263769,0.04492639,113.413,12862.51,1458776,161.4847,26077.3,4211085,0
2.214612,4.904506,10.86158,0.743744,0.5531551,0.4114057,105.8944,11213.62,1187460,110.1865,12141.07,1337782,312.4598,97631.13,3.05058E+07,0.03383279,0.01,0.01,0.3631809,0.1319004,0.04790368,112.8163,12727.52,1435871,160.4462,25743,4130367,0
2.175408,4.732399,10.2949,0.5640543,0.3181573,0.179458,106.4552,11332.71,1206426,105.3937,11107.83,1170695,313.2424,98120.82,3.07356E+07,0.06870294,0.01,0.01,0.3700484,0.1369358,0.05067289,112.8961,12745.53,1438920,160.5524,25777.07,4138571,0
2.184486,4.77198,10.42432,0.5132886,0.2634651,0.1352336,107.0784,11465.78,1227738,103.8702,10789.01,1120656,313.9367,98556.23,3.094042E+07,0.1046093,0.0109431,0.01,0.377382,0.1424171,0.05374566,112.3709,12627.21,1418930,160.2901,25692.91,4118319,0
2.359985,5.569529,13.144,0.469132,0.2200848,0.1032488,112.2292,12595.39,1413570,102.0595,10416.14,1063066,314.5442,98938.05,3.112039E+07,0.145798,0.02125705,0.01,0.3831384,0.1467951,0.05624283,111.7137,12479.96,1394183,160.5802,25785.99,4140718,0
2.573287,6.621806,17.03981,0.2731203,0.07459472,0.02037334,123.8463,15337.91,1899544,97.08537,9425.568,915084.8,314.6289,98991.35,3.114554E+07,0.1898997,0.03606189,0.01,0.3852343,0.1484055,0.05717089,111.1685,12358.44,1373869,162.0963,26275.21,4259113,0
2.79138,7.791802,21.74988,0.08268619,0.01,0.01,136.4076,18607.03,2538140,92.7961,8611.115,799077.9,314.6853,99026.84,3.116229E+07,0.2388017,0.05702626,0.01361797,0.3857269,0.1487852,0.05739046,109.3807,11964.13,1308645,162.6132,26443.05,4299989,0
2.966632,8.800907,26.10906,0.05601064,0.01,0.01,147.4833,21751.33,3207960,91.05008,8290.117,754815.8,314.8528,99132.26,3.121206E+07,0.2887683,0.08338713,0.02407956,0.3841268,0.1475534,0.05667922,107.4107,11537.06,1239203,162.781,26497.65,4313314,0
3.082775,9.503499,29.29715,0.2247127,0.05049581,0.01134705,156.8965,24616.52,3862247,88.49627,7831.59,693066.4,315.0454,99253.61,3.126939E+07,0.3412859,0.1164761,0.03975165,0.3786321,0.1433622,0.05428154,105.9717,11230,1190062,163.4977,26731.51,4370542,0
3.388699,11.48328,38.91337,0.5276778,0.2784438,0.1469286,172.6293,29800.87,5144502,82.74316,6846.431,566495.4,314.4929,98905.78,3.110516E+07,0.4003453,0.1602764,0.0641659,0.3666965,0.1344663,0.04930833,104.9064,11005.36,1154533,164.6526,27110.48,4463811,0
3.56052,12.6773,45.13778,0.9636181,0.9285598,0.8947771,159.5445,25454.45,4061118,75.06858,5635.292,423033.3,313.0952,98028.63,3.06923E+07,0.455539,0.2075158,0.09453152,0.3489902,0.1217942,0.04250497,105.0401,11033.43,1158953,164.0235,26903.72,4412843,0
3.767408,14.19336,53.47218,1.521181,2.313993,3.520003,129.666,16813.27,2180110,66.4564,4416.453,293501.6,309.9654,96078.56,2.978103E+07,0.5152581,0.2654909,0.1367963,0.3239069,0.1049157,0.0339829,106.1039,11258.04,1194522,159.2899,25373.28,4041707,0
4.017617,16.14124,64.84933,2.139466,4.577313,9.793003,109.8414,12065.13,1325251,57.73638,3333.49,192463.6,304.7318,92861.49,2.829785E+07,0.5688899,0.3236357,0.1841131,0.2951884,0.08713621,0.0257216,107.7465,11609.3,1250862,154.5495,23885.56,3691503,0
4.180767,17.47881,73.07482,2.812842,7.912078,22.25542,89.28253,7971.371,711704.1,46.94429,2203.766,103454.2,295.798,87496.44,2.588127E+07,0.6183569,0.3823653,0.2364382,0.2639966,0.06969421,0.01839903,111.9811,12539.78,1404219,150.3485,22604.67,3398577,0
4.616102,21.3084,98.36175,3.770964,14.22017,53.62374,74.59843,5564.925,415134.7,33.76815,1140.288,38505.4,280.5248,78694.16,2.207566E+07,0.6576343,0.4324828,0.2844155,0.2353267,0.05537867,0.01303208,116.6106,13598.02,1585673,143.358,20551.5,2946222,0
4.91603,24.16735,118.8074,4.492068,20.17867,90.64397,68.46142,4686.966,320876.3,22.07242,487.1916,10753.5,261.3769,68317.87,1.785671E+07,0.6849282,0.4691266,0.321318,0.2300434,0.05291998,0.01217389,120.2852,14468.52,1740348,134.2018,18010.13,2416993,0
5.275485,27.83074,146.8207,5.182389,26.85715,139.1842,67.89104,4609.193,312922.9,8.461577,71.59829,605.8345,240.0753,57636.14,1.383701E+07,0.6905239,0.4768232,0.3292578,0.2598919,0.06754381,0.01755409,123.245,15189.33,1872010,122.5067,15007.9,1838569,0
5.846522,34.18182,199.8448,5.838936,34.09317,199.0678,166.4001,27689,4607453,6.822167,46.54197,317.5171,223.589,49992.04,1.117767E+07,0.6750033,0.4556294,0.3075514,0.3160063,0.09986001,0.03155639,127.1156,16158.38,2053982,107.8455,11630.65,1254313,0
6.184381,38.24656,236.5313,5.904689,34.86535,205.869,137.603,18934.58,2605455,22.46456,504.6564,11336.88,212.2457,45048.22,9561290,0.6292312,0.3959319,0.2491327,0.3848082,0.1480774,0.05698138,129.8735,16867.13,2190593,92.78714,8609.453,798846.6,0
6.621262,43.84111,290.2835,5.772697,33.32403,192.3695,135.9498,18482.34,2512669,36.70575,1347.312,49454.1,203.224,41300.01,8393156,0.5669048,0.321381,0.1821924,0.4541538,0.2062557,0.0936718,130.1044,16927.16,2202298,81.54603,6649.755,542261.1,0
7.296015,53.23184,388.3803,5.691822,32.39683,184.397,138.927,19300.72,2681393,50.33839,2533.954,127555.2,194.7334,37921.09,7384501,0.4770823,0.2276075,0.1085875,0.5172643,0.2675624,0.1384005,128.2425,16446.13,2109093,73.75557,5439.884,401221.8,0
7.939007,63.02784,500.3784,5.353352,28.65837,153.4184,135.9883,18492.81,2514805,64.19913,4121.529,264598.6,187.5382,35170.57,6595824,0.3714895,0.1380045,0.05126721,0.5667207,0.3211723,0.182015,126.4998,16002.2,2024275,65.19064,4249.819,277048.4,0
8.222445,67.60861,555.9081,4.91013,24.10937,118.3801,126.5656,16018.85,2027435,75.57632,5711.781,431675.4,180.629,32626.84,5893354,0.2572391,0.06617196,0.01702202,0.6060689,0.3673195,0.2226209,124.9816,15620.41,1952264,55.13229,3039.569,167578.4,0
8.569698,73.43973,629.3563,4.816406,23.19777,111.7299,112.7012,12701.56,1431481,86.52196,7486.049,647707.6,173.2192,30004.9,5197427,0.1352212,0.01828478,0.01,0.6274049,0.3936369,0.2469698,124.508,15502.25,1930155,46.07458,2122.867,97810.21,0
8.899517,79.2014,704.8542,5.107507,26.08663,133.2377,93.05976,8660.119,805908.6,100.9328,10187.43,1028247,164.7122,27130.12,4468662,0.01430988,0.01,0.01,0.6196838,0.384008,0.2379635,122.218,14937.25,1825601,43.77273,1916.052,83870.81,0
9.231339,85.21761,786.6726,6.007392,36.08876,216.7993,77.23247,5964.854,460680.4,115.3005,13294.21,1532829,154.6113,23904.65,3695929,0.09841514,0.01,0.01,0.5988234,0.3585895,0.2147318,120.0066,14401.59,1728287,47.31755,2238.951,105941.7,0
9.08752,82.58302,750.4747,6.653289,44.26625,294.5162,68.15783,4645.49,316626.5,125.6026,15776.01,1981508,143.7372,20660.39,2969666,0.1920693,0.03689061,0.01,0.5793892,0.3356918,0.1944962,118.8788,14132.17,1680015,52.65827,2772.893,146015.8,0
8.545033,73.01759,623.9378,7.016643,49.23327,345.4523,65.36797,4272.972,279315.5,136.3724,18597.44,2536178,131.6308,17326.65,2280721,0.2609766,0.06810876,0.01777479,0.5578914,0.3112428,0.1736397,116.2974,13525.09,1572934,59.07599,3489.972,206173.6,0
8.008533,64.1366,513.64,7.177601,51.51796,369.7753,65.11836,4240.401,276128,145.2441,21095.86,3064050,119.4854,14276.75,1705863,0.3104765,0.09639569,0.0299286,0.552843,0.3056354,0.1689684,114.9386,13210.89,1518441,65.34061,4269.396,278964.9,0
7.419166,55.04403,408.3808,7.123863,50.74942,361.5319,68.33861,4670.166,319152.6,152.7479,23331.92,3563902,106.9681,11442.17,1223948,0.3300536,0.1089354,0.03595451,0.5538347,0.3067329,0.1698793,115.1257,13253.93,1525867,71.58057,5123.779,366763,0
6.962773,48.48021,337.5567,6.945508,48.24007,335.0518,85.65714,7337.146,628479,156.5885,24519.94,3839540,95.63128,9145.342,874580.7,0.3268111,0.1068055,0.03490521,0.5657251,0.3200449,0.1810575,113.6482,12915.92,1467872,76.18382,5803.974,442168.8,0
6.491135,42.13483,273.5029,6.476118,41.9401,271.609,109.1637,11916.72,1300874,154.2788,23801.94,3672133,85.6764,7340.445,628902.9,0.3153441,0.0994419,0.03135842,0.5944855,0.353413,0.2100989,110.7983,12276.27,1360190,79.53559,6325.91,503135,0
6.210852,38.57468,239.5816,6.098266,37.18885,226.7875,132.3119,17506.44,2316311,149.6684,22400.64,3352669,77.08166,5941.582,457987,0.2875712,0.08269719,0.02378133,0.6308329,0.3979501,0.25104,107.3594,11526.03,1237427,81.37623,6622.09,538880.8,0
5.749625,33.05819,190.0722,5.307515,28.16971,149.5112,159.1004,25312.95,4027302,140.3501,19698.15,2764637,70.6526,4991.789,352682.9,0.2416456,0.05839258,0.01411031,0.6610619,0.4370029,0.288886,105.5265,11135.84,1175127,81.97527,6719.945,550869.4,0
5.412142,29.29128,158.5286,4.478111,20.05348,89.80172,169.5673,28753.07,4875580,129.6375,16805.89,2178674,65.27999,4261.477,278189.2,0.1862602,0.03469287,0.01,0.692562,0.4796422,0.332182,104.3156,10881.75,1135137,83.25133,6930.784,576996.9,0
5.153391,26.55744,136.8609,3.809893,14.51529,55.3017,169.7123,28802.26,4888098,121.3598,14728.19,1787410,61.29871,3757.532,230331.9,0.1259747,0.01586961,0.01,0.7199733,0.5183616,0.3732065,103.702,10754.11,1115223,86.2785,7443.98,642255.4,0
4.895308,23.96404,117.3114,3.107127,9.65424,29.99695,167.3304,27999.45,4685158,112.7365,12709.53,1432828,58.1941,3386.554,197077.5,0.06016779,0.01,0.01,0.7458208,0.5562486,0.4148618,103.7165,10757.11,1115690,90.36892,8166.542,738001.6,0
5.03554,25.35666,127.6845,2.649569,7.020215,18.60054,162.5326,26416.85,4293601,104.646,10950.78,1145956,55.68352,3100.654,172655.3,0.01676011,0.01,0.01,0.769784,0.5925674,0.456149,104.8049,10984.07,1151185,95.42036,9105.046,868806.8,0
5.236188,27.41767,143.5641,2.03108,4.125284,8.37878,156.4692,24482.6,3830773,95.40062,9101.278,868267.6,54.0157,2917.696,157601.4,0.1007037,0.01014124,0.01,0.7842169,0.6149961,0.4822903,107.8566,11633.04,1254700,100.9034,10181.5,1027348,0
5.493374,30.17716,165.7744,1.624843,2.640116,4.289776,149.7469,22424.14,3357947,89.70313,8046.652,721809.9,52.24648,2729.695,142616.9,0.1916766,0.03673993,0.01,0.7967462,0.6348045,0.5057781,111.4185,12414.09,1383159,105.7802,11189.45,1183623,0
5.765175,33.23725,191.6186,1.41025,1.988806,2.804714,145.0059,21026.72,3048999,86.22528,7434.799,641067.6,50.72282,2572.805,130499.9,0.2870352,0.08238922,0.02364861,0.7963624,0.6341931,0.5050475,114.1092,13020.9,1485804,110.2427,12153.46,1339830,0
5.844097,34.15347,199.5962,1.198279,1.435873,1.720577,139.1477,19362.08,2694190,80.82953,6533.413,528092.7,49.43315,2443.636,120796.6,0.3823817,0.1462158,0.05591022,0.787611,0.6203311,0.4885796,117.2518,13747.98,1611976,113.3198,12841.38,1455184,0
5.804309,33.69001,195.5472,1.300951,1.692473,2.201824,127.6215,16287.24,2078601,72.40509,5242.497,379583.5,48.9371,2394.84,117196.5,0.4755869,0.2261829,0.1075696,0.7604139,0.5782292,0.4396936,124.5536,15513.59,1932274,116.1142,13482.52,1565512,0
5.789862,33.5225,194.0906,2.077887,4.317616,8.971519,116.9798,13684.28,1600785,62.25267,3875.395,241253.6,48.90021,2391.23,116931.7,0.5625174,0.3164258,0.177995,0.7187036,0.5165349,0.3712355,132.6195,17587.94,2332505,119.8782,14370.77,1722742,0
5.45363,29.74208,162.2023,2.648194,7.012932,18.5716,108.3573,11741.29,1272254,55.489,3079.029,170852.3,49.15646,2416.357,118779.6,0.6345015,0.4025921,0.2554453,0.6721846,0.4518321,0.3037146,139.3551,19419.84,2706255,123.7071,15303.46,1893147,0
5.132942,26.34709,135.2381,3.191499,10.18566,32.50753,104.3621,10891.45,1136655,47.72661,2277.829,108713.1,50.2052,2520.562,126545.3,0.6965196,0.4851396,0.3379092,0.6134023,0.3762624,0.2308002,142.1674,20211.57,2873428,122.8084,15081.91,1852186,0
5.211068,27.15523,141.5077,3.918231,15.35254,60.15479,99.62015,9924.174,988647.7,37.59303,1413.236,53127.8,52.89712,2798.105,148011.7,0.7490165,0.5610257,0.4202175,0.5477293,0.3000073,0.1643228,145.2382,21094.13,3063674,119.9991,14399.78,1727961,0
5.599198,31.35102,175.5405,4.909033,24.09861,118.3009,96.08849,9232.997,887184.7,24.79968,615.0242,15252.4,59.10405,3493.289,206467.5,0.7862859,0.6182455,0.4861177,0.472708,0.2234528,0.1056279,148.2814,21987.38,3260319,113.3642,12851.44,1456893,0
6.560568,43.04106,282.3738,6.290615,39.57184,248.9312,99.77584,9955.219,993290.3,17.80712,317.0936,5646.523,70.40932,4957.472,349052.2,0.8111017,0.6578859,0.5336124,0.3927178,0.1542273,0.0605678,152.1701,23155.75,3523614,100.6836,10137.18,1020647,0
7.466128,55.74306,416.1848,7.422366,55.09151,408.9094,119.9913,14397.91,1727624,20.3695,414.9167,8451.646,88.80834,7886.921,700424.4,0.8131917,0.6612807,0.5377479,0.3309453,0.1095248,0.03624672,151.6169,22987.68,3485320,83.80188,7022.755,588520.1,0
8.11051,65.78037,533.5123,8.100339,65.61549,531.5077,148.2243,21970.43,3256551,27.8373,774.9153,21571.55,113.6896,12925.33,1469476,0.7975669,0.6361129,0.5073426,0.3063098,0.09382571,0.02873974,146.6698,21512.04,3155167,64.97049,4221.165,274251.1,0
8.522831,72.63865,619.0869,8.344232,69.6262,580.9772,169.7119,28802.13,4888064,37.52296,1407.973,52831.32,138.3697,19146.18,2649252,0.755338,0.5705354,0.4309471,0.3326243,0.1106389,0.0368012,141.5495,20036.27,2836124,49.13952,2414.692,118656.8,0
9.375668,87.90314,824.1506,8.593604,73.85003,634.6379,171.2615,29330.5,5023185,50.50419,2550.673,128819.7,158.9249,25257.13,4013987,0.6726105,0.4524049,0.3042923,0.4021292,0.1617079,0.06502747,139.9097,19574.74,2738697,37.70863,1421.941,53619.45,0
9.972673,99.45422,991.8244,8.254691,68.13992,562.4741,154.9765,24017.73,3722185,62.71883,3933.651,246714,172.0563,29603.37,5093446,0.5688102,0.3235451,0.1840357,0.4809092,0.2312736,0.1112216,139.1039,19349.9,2691648,28.00642,784.3596,21967.1,0
9.642426,92.97639,896.518,6.629793,43.95415,291.4069,120.2837,14468.16,1740284,77.11721,5947.064,458621,180.685,32647.07,5898836,0.4392278,0.1929211,0.0847363,0.536607,0.2879471,0.1545144,135.9084,18471.11,2510379,19.18636,368.1165,7062.817,0
10.13594,102.7373,1041.339,5.375256,28.89338,155.3093,59.0001,3481.012,205380.1,91.90532,8446.588,776286.3,188.5676,35557.73,6705036,0.282373,0.07973448,0.02251486,0.5769328,0.3328514,0.1920329,129.6014,16796.53,2176854,23.44814,549.8152,12892.14,0
9.907469,98.15794,972.4967,4.000323,16.00259,64.01552,34.9418,1220.929,42661.45,104.8984,11003.67,1154267,193.934,37610.41,7293937,0.1370313,0.01877758,0.01,0.5739387,0.3294056,0.1890586,123.6003,15277.03,1888245,39.55938,1564.944,61908.21,0
8.950957,80.11964,717.1475,3.166137,10.02442,31.73869,24.7289,611.5184,15122.18,117.3595,13773.25,1616421,199.0185,39608.36,7882797,0.01,0.01,0.01,0.5537255,0.3066119,0.1697788,119.8829,14371.9,1722945,55.79874,3113.5,173729.3,0
7.984342,63.74972,508.9996,3.799855,14.4389,54.86574,20.8701,435.5609,9090.198,130.0775,16920.15,2200931,204.9899,42020.86,8613853,0.09703732,0.01,0.01,0.5006047,0.2506051,0.1254541,117.254,13748.49,1612065,70.08732,4912.232,344285.2,0
7.263182,52.75381,383.1605,4.907145,24.08007,118.1644,21.57233,465.3654,10039.01,143.1285,20485.78,2932099,213.5057,45584.67,9732587,0.1751893,0.03069128,0.01,0.4491332,0.2017206,0.09059941,114.281,13060.14,1492526,85.82687,7366.252,632222.4,0
6.656033,44.30277,294.8807,5.604842,31.41425,176.0719,28.78541,828.5996,23851.58,153.4961,23561.05,3616529,224.9868,50619.05,1.138862E+07,0.2167041,0.04696068,0.01017657,0.3956089,0.1565064,0.06191531,111.9966,12543.23,1404799,100.0231,10004.61,1000692,0
6.176556,38.14984,235.6346,5.860295,34.34306,201.2604,41.92657,1757.837,73700.07,161.6219,26121.64,4221829,238.5646,56913.08,1.357745E+07,0.2402248,0.05770797,0.01386289,0.3624714,0.1313855,0.04762349,110.6992,12254.3,1356541,113.0941,12790.28,1446505,0
5.619601,31.57991,177.4665,5.599312,31.3523,175.5513,73.14738,5350.539,391377.9,162.4517,26390.56,4287191,253.1347,64077.17,1.622016E+07,0.2326066,0.05410585,0.01258538,0.3466587,0.1201723,0.04165876,109.0132,11883.88,1295500,123.9938,15374.45,1906336,0
5.362193,28.75311,154.1797,5.262387,27.69272,145.7298,131.9139,17401.28,2295470,154.3941,23837.55,3680378,266.9445,71259.38,1.90223E+07,0.2059002,0.04239489,0.01,0.351855,0.123802,0.04356035,107.3128,11516.03,1235817,134.6457,18129.46,2441054,0
5.011932,25.11947,125.8971,4.621059,21.35419,98.67898,154.3749,23831.6,3679001,145.9193,21292.43,3106976,277.5414,77029.22,2.13788E+07,0.1679265,0.02819933,0.01,0.3723155,0.1386188,0.05160993,107.3382,11521.48,1236695,143.7762,20671.6,2972084,0
4.619482,21.33961,98.57796,3.804286,14.47259,55.05788,165.6768,27448.82,4547634,136.3856,18601.03,2536912,285.0822,81271.85,2.316916E+07,0.1185515,0.01405446,0.01,0.3982677,0.1586172,0.06317209,107.7839,11617.37,1252166,150.0569,22517.06,3378840,0
4.461473,19.90474,88.80447,3.011185,9.067238,27.30313,173.7004,30171.83,5240860,125.0078,15626.95,1953491,290.2166,84225.7,2.44437E+07,0.05819368,0.01,0.01,0.4215537,0.1777075,0.07491326,108.2714,11722.69,1269231,153.1377,23451.16,3591258,0
4.50751,20.31764,91.58198,2.493376,6.216923,15.50112,178.7146,31938.9,5707948,117.4123,13785.65,1618604,294.3372,86634.4,2.549973E+07,0.01,0.01,0.01,0.4460424,0.1989538,0.08874185,108.5742,11788.35,1279910,156.6779,24547.96,3846123,0
4.536965,20.58405,93.38914,1.977613,3.910952,7.734347,178.6122,31902.33,5698146,110.2412,12153.12,1339774,297.0297,88226.64,2.620593E+07,0.07791328,0.01,0.01,0.4615243,0.2130047,0.09830682,108.7609,11828.93,1286525,159.7557,25521.89,4077268,0
4.717943,22.25898,105.0166,1.473456,2.171072,3.198979,176.849,31275.58,5531058,103.0114,10611.34,1093089,299.5306,89718.57,2.687345E+07,0.1560125,0.02433991,0.01,0.4721778,0.2229519,0.1052729,110.054,12111.88,1332960,163.8217,26837.56,4396576,0
4.670011,21.809,101.8483,1.143339,1.307224,1.494601,171.2915,29340.79,5025830,98.86577,9774.44,966357.6,301.4704,90884.42,2.739896E+07,0.2288406,0.05236802,0.01198393,0.4733842,0.2240926,0.1060819,111.0387,12329.6,1369063,168.5486,28408.63,4788236,0
4.521964,20.44816,92.46584,0.885993,0.7849836,0.69549,171.5667,29435.12,5050084,92.23893,8508.021,784770.7,302.9748,91793.73,2.781118E+07,0.3038547,0.09232768,0.0280542,0.4630843,0.2144471,0.09930706,110.7161,12258.05,1357164,170.0473,28916.09,4917102,0
