I0,I1,I2,States,,IsTrue,IsFalse
0.07737524,55.52478,70.3367,FALSE,,,0.07737524
0.04908751,45.83615,72.67928,FALSE,,,0.04908751
0.06269469,27.27278,62.20303,FALSE,,,0.06269469
0.04328026,23.27328,57.93266,FALSE,,,0.04328026
0.01117685,30.21657,56.04035,FALSE,,,0.01117685
0.02724092,78.88669,73.17528,FALSE,,,0.02724092
0.01909667,69.04818,53.66405,FALSE,,,0.01909667
0.03292322,106.2715,40.9979,FALSE,,,0.03292322
0.02747513,123.8988,51.19591,FALSE,,,0.02747513
0.01191527,167.4472,142.523,FALSE,,,0.01191527
0.01424373,152.6297,165.0481,FALSE,,,0.01424373
0.03161168,55.06458,140.2322,FALSE,,,0.03161168
0.03037906,77.46143,134.3732,FALSE,,,0.03037906
0.008400565,36.97806,57.59847,FALSE,,,0.008400565
0.02402328,5.26105,53.28115,FALSE,,,0.02402328
0.05584861,11.18025,60.91812,FALSE,,,0.05584861
0.07797059,31.39537,53.10858,FALSE,,,0.07797059
0.1494672,28.20674,53.42424,FALSE,,,0.1494672
3.062941,176.6777,102.4173,FALSE,,,3.062941
2.678908,177.4746,105.9126,FALSE,,,2.678908
2.507929,178.4806,108.0154,FALSE,,,2.507929
1.556888,179.2402,107.1772,FALSE,,,1.556888
1.945768,177.0295,108.7361,FALSE,,,1.945768
2.251956,175.6134,108.4166,FALSE,,,2.251956
1.433683,175.5855,104.6146,FALSE,,,1.433683
0.9877414,172.2293,101.6464,FALSE,,,0.9877414
0.8383627,168.3518,102.543,FALSE,,,0.8383627
0.5865812,168.547,99.52863,FALSE,,,0.5865812
0.4813028,167.5035,94.48737,FALSE,,,0.4813028
0.3418537,157.269,77.84142,FALSE,,,0.3418537
0.295062,147.8823,63.53829,FALSE,,,0.295062
0.2336334,110.497,32.49078,FALSE,,,0.2336334
0.2102364,85.15672,23.01627,FALSE,,,0.2102364
0.1794628,14.4378,11.91014,FALSE,,,0.1794628
0.1694427,54.82401,16.44797,FALSE,,,0.1694427
0.1408602,17.43794,7.626247,FALSE,,,0.1408602
0.1558891,0.9272513,16.67596,FALSE,,,0.1558891
0.1960585,5.784893,18.03732,FALSE,,,0.1960585
0.1924716,6.910378,13.48312,FALSE,,,0.1924716
0.1102251,0.392669,7.150145,FALSE,,,0.1102251
0.1526417,18.1462,9.02417,FALSE,,,0.1526417
0.2139394,29.13582,14.29568,FALSE,,,0.2139394
0.1620289,26.36716,11.76368,FALSE,,,0.1620289
0.1394428,4.199925,3.518585,FALSE,,,0.1394428
0.119165,24.11799,9.648544,FALSE,,,0.119165
0.07146203,29.1746,23.57558,FALSE,,,0.07146203
0.05162231,8.371469,30.05915,FALSE,,,0.05162231
0.04512021,37.64264,14.63135,FALSE,,,0.04512021
0.0478798,75.21754,27.18565,FALSE,,,0.0478798
0.02316692,53.81179,17.23006,FALSE,,,0.02316692
0.02592027,45.60858,39.52805,FALSE,,,0.02592027
0.0443474,61.72742,81.1869,FALSE,,,0.0443474
0.04589223,72.04329,81.30501,FALSE,,,0.04589223
0.04023327,66.24752,80.64215,FALSE,,,0.04023327
0.03779369,53.30143,77.87987,FALSE,,,0.03779369
0.0298768,15.29727,54.13734,FALSE,,,0.0298768
0.03182076,12.65852,43.20457,FALSE,,,0.03182076
0.03909317,9.090294,42.13507,FALSE,,,0.03909317
0.04538905,2.918865,45.03617,FALSE,,,0.04538905
0.0545601,3.990076,28.65132,FALSE,,,0.0545601
0.05695949,18.31128,25.05671,FALSE,,,0.05695949
0.06075692,15.25983,23.70325,FALSE,,,0.06075692
0.05598367,10.92076,27.03809,FALSE,,,0.05598367
0.05614781,23.68,50.11289,FALSE,,,0.05614781
0.05609432,28.65087,61.8153,FALSE,,,0.05609432
0.03929536,27.80869,80.19147,FALSE,,,0.03929536
0.04422105,28.7998,71.88782,FALSE,,,0.04422105
0.0292786,22.27416,65.95058,FALSE,,,0.0292786
0.03854989,14.47495,72.37769,FALSE,,,0.03854989
0.04403033,19.07103,69.93034,FALSE,,,0.04403033
0.02282906,28.70245,62.25832,FALSE,,,0.02282906
0.01731581,43.65921,82.21592,FALSE,,,0.01731581
0.01612154,72.61697,79.46383,FALSE,,,0.01612154
0.04290532,77.04156,41.0704,FALSE,,,0.04290532
0.03659669,41.56635,17.29934,FALSE,,,0.03659669
0.02487892,63.80155,39.98314,FALSE,,,0.02487892
0.02155593,76.2812,50.92411,FALSE,,,0.02155593
0.02861196,65.15165,57.50002,FALSE,,,0.02861196
0.02879061,56.81222,50.36843,FALSE,,,0.02879061
0.03848702,99.40348,102.9051,FALSE,,,0.03848702
0.05833786,112.7942,112.8816,FALSE,,,0.05833786
0.04914587,100.4468,110.9179,FALSE,,,0.04914587
0.0383892,68.48363,99.23418,FALSE,,,0.0383892
0.03648498,72.73482,103.5545,FALSE,,,0.03648498
0.03345824,96.72912,112.8209,FALSE,,,0.03345824
0.01628584,60.0403,125.2646,FALSE,,,0.01628584
0.03163454,56.14849,120.0996,FALSE,,,0.03163454
0.05923693,68.5481,118.1067,FALSE,,,0.05923693
0.05992144,46.18424,118.0362,FALSE,,,0.05992144
0.1173386,3.426513,101.6952,FALSE,,,0.1173386
0.01047215,80.81006,81.98086,FALSE,,,0.01047215
0.007113316,34.08327,38.58765,FALSE,,,0.007113316
0.00847917,2.583008,6.695593,FALSE,,,0.00847917
0.01516013,158.9544,51.75003,FALSE,,,0.01516013
0.01547656,179.6247,57.19876,FALSE,,,0.01547656
0.008978306,125.4146,47.52083,FALSE,,,0.008978306
0.01014861,90.85508,31.96105,FALSE,,,0.01014861
0.009278073,43.58905,29.33199,FALSE,,,0.009278073
0.008901325,44.91251,17.88838,FALSE,,,0.008901325
0.009528929,146.8546,32.85228,FALSE,,,0.009528929
0.0161783,123.0068,72.95474,FALSE,,,0.0161783
0.01755501,105.9911,102.4982,FALSE,,,0.01755501
0.01639213,117.4096,127.5537,FALSE,,,0.01639213
0.01590472,114.452,129.6125,FALSE,,,0.01590472
0.01157944,99.0425,128.5309,FALSE,,,0.01157944
0.01107268,110.2999,95.61043,FALSE,,,0.01107268
0.00974574,94.62482,107.6412,FALSE,,,0.00974574
0.009588323,69.62074,122.4806,FALSE,,,0.009588323
0.008301043,72.51424,117.1961,FALSE,,,0.008301043
0.01735142,85.25365,144.3405,FALSE,,,0.01735142
0.01290217,27.72007,156.1692,FALSE,,,0.01290217
0.009700109,65.84123,146.6546,FALSE,,,0.009700109
0.0167014,121.7176,170.6729,FALSE,,,0.0167014
0.01089578,102.4309,165.4718,FALSE,,,0.01089578
0.007700581,121.9769,170.3142,FALSE,,,0.007700581
0.0106505,25.77481,148.0932,FALSE,,,0.0106505
0.01073044,35.29995,130.7636,FALSE,,,0.01073044
0.007633482,34.56776,140.3406,FALSE,,,0.007633482
0.009790377,17.24145,126.5922,FALSE,,,0.009790377
0.008851942,4.889123,120.6145,FALSE,,,0.008851942
0.01055808,20.45258,135.827,FALSE,,,0.01055808
0.006496227,123.0515,170.7415,FALSE,,,0.006496227
0.005772035,177.1314,151.9008,FALSE,,,0.005772035
0.009491703,73.77103,127.1627,FALSE,,,0.009491703
0.002700776,63.43494,155.188,FALSE,,,0.002700776
0.01579311,90.43539,116.4473,FALSE,,,0.01579311
0.01225185,91.03053,118.671,FALSE,,,0.01225185
0.00890497,105.2996,88.81462,FALSE,,,0.00890497
0.0101788,97.4901,67.35084,FALSE,,,0.0101788
0.00614039,85.48248,81.49955,FALSE,,,0.00614039
0.01133734,88.82075,143.6841,FALSE,,,0.01133734
0.008321393,18.91947,158.5709,FALSE,,,0.008321393
0.005134104,72.12651,68.83361,FALSE,,,0.005134104
0.008392779,99.42375,40.27542,FALSE,,,0.008392779
0.01684466,100.7117,69.18384,FALSE,,,0.01684466
0.01265911,108.7118,76.45155,FALSE,,,0.01265911
0.01005452,176.6539,166.2453,FALSE,,,0.01005452
0.01591126,159.5151,177.4492,FALSE,,,0.01591126
0.008820619,99.6982,159.1949,FALSE,,,0.008820619
0.009769185,80.29716,119.2403,FALSE,,,0.009769185
0.009797889,86.04906,94.51298,FALSE,,,0.009797889
0.003252314,72.00487,92.3672,FALSE,,,0.003252314
0.0106363,15.48989,67.98228,FALSE,,,0.0106363
0.01314008,24.7695,43.92504,FALSE,,,0.01314008
0.02312512,64.7065,33.7846,FALSE,,,0.02312512
0.02445344,57.22953,37.64167,FALSE,,,0.02445344
0.08710258,74.60568,95.56985,FALSE,,,0.08710258
0.08868344,73.09909,94.33693,FALSE,,,0.08868344
0.07829691,61.08142,88.33789,FALSE,,,0.07829691
0.06619571,61.2221,88.66977,FALSE,,,0.06619571
0.07281949,66.43235,89.23403,FALSE,,,0.07281949
0.06371845,73.80038,90.4447,FALSE,,,0.06371845
0.04956983,61.78186,62.91602,FALSE,,,0.04956983
0.06345461,66.84098,54.93517,FALSE,,,0.06345461
0.03881029,93.12684,42.82232,FALSE,,,0.03881029
0.03366119,115.4511,18.61088,FALSE,,,0.03366119
0.04230958,36.74786,9.298194,FALSE,,,0.04230958
0.02957136,6.518336,3.675463,FALSE,,,0.02957136
0.02388833,120.7707,55.23979,FALSE,,,0.02388833
0.02159207,74.16707,73.91435,FALSE,,,0.02159207
0.01683696,69.65973,127.237,FALSE,,,0.01683696
0.01873392,128.0315,140.1584,FALSE,,,0.01873392
0.05492302,82.58744,135.3773,FALSE,,,0.05492302
0.05717947,71.53747,134.0061,FALSE,,,0.05717947
0.03066064,82.74069,125.4213,FALSE,,,0.03066064
0.0187245,118.6484,140.8885,FALSE,,,0.0187245
0.0210418,102.7834,133.2252,FALSE,,,0.0210418
0.02241066,89.35806,150.4102,FALSE,,,0.02241066
0.01666639,165.9409,160.0019,FALSE,,,0.01666639
0.01673582,178.1955,120.0895,FALSE,,,0.01673582
0.008739285,159.251,76.7155,FALSE,,,0.008739285
0.0127288,58.48545,53.83249,FALSE,,,0.0127288
0.01192253,35.31621,60.17365,FALSE,,,0.01192253
0.02349921,50.66436,43.47416,FALSE,,,0.02349921
0.02568007,32.05424,19.773,FALSE,,,0.02568007
0.01521455,60.31412,17.27139,FALSE,,,0.01521455
0.02504064,60.38591,51.75451,FALSE,,,0.02504064
0.03483636,59.43723,58.07361,FALSE,,,0.03483636
0.0280034,81.71519,46.74758,FALSE,,,0.0280034
0.01941196,130.8103,45.56226,FALSE,,,0.01941196
0.009315168,88.13436,30.00594,FALSE,,,0.009315168
0.007586376,7.347213,72.82882,FALSE,,,0.007586376
0.01774686,55.09461,106.3863,FALSE,,,0.01774686
0.02404392,53.89425,99.21136,FALSE,,,0.02404392
0.01601136,18.95787,131.5351,FALSE,,,0.01601136
0.01324044,93.13994,150.1759,FALSE,,,0.01324044
0.007009721,141.5941,148.2919,FALSE,,,0.007009721
0.006791639,134.4885,171.4632,FALSE,,,0.006791639
0.0130047,77.45443,121.9871,FALSE,,,0.0130047
0.01667297,68.49995,86.62821,FALSE,,,0.01667297
0.002724578,10.60116,80.71043,FALSE,,,0.002724578
0.009915757,142.311,68.75504,FALSE,,,0.009915757
0.008328166,124.9297,39.13833,FALSE,,,0.008328166
0.008474328,76.0241,73.55896,FALSE,,,0.008474328
0.0181786,140.5804,50.88326,FALSE,,,0.0181786
0.01288876,140.003,37.87716,FALSE,,,0.01288876
0.009804336,162.3455,35.67231,FALSE,,,0.009804336
0.007648095,155.3548,59.6472,FALSE,,,0.007648095
0.005539247,7.023365,84.86176,FALSE,,,0.005539247
0.006815375,36.04754,17.66525,FALSE,,,0.006815375
0.007393882,132.0109,52.68132,FALSE,,,0.007393882
0.01006267,127.709,89.13982,FALSE,,,0.01006267
0.01503171,78.92215,95.30238,FALSE,,,0.01503171
0.01253363,5.687685,109.5326,FALSE,,,0.01253363
0.02165272,70.94821,94.06272,FALSE,,,0.02165272
0.02347202,91.00728,81.63859,FALSE,,,0.02347202
0.03451653,129.4669,81.72415,FALSE,,,0.03451653
0.02758812,146.416,64.99433,FALSE,,,0.02758812
0.03512391,15.76112,32.55026,FALSE,,,0.03512391
0.04879281,45.67112,24.95981,FALSE,,,0.04879281
0.03952134,87.82761,19.02033,FALSE,,,0.03952134
0.0174245,146.4456,32.28854,FALSE,,,0.0174245
0.04897678,97.71262,73.05944,FALSE,,,0.04897678
0.1177814,83.5266,84.74361,FALSE,,,0.1177814
0.1050768,81.16431,88.6462,FALSE,,,0.1050768
0.1328991,100.5312,97.95519,FALSE,,,0.1328991
0.1830029,107.3327,102.4614,FALSE,,,0.1830029
0.2033493,110.8762,109.9064,FALSE,,,0.2033493
0.1942778,110.5798,110.4823,FALSE,,,0.1942778
0.2424034,107.2142,107.9244,FALSE,,,0.2424034
0.2757512,103.7079,105.9392,FALSE,,,0.2757512
0.312375,96.18484,107.8784,FALSE,,,0.312375
0.2643375,95.13833,116.8572,FALSE,,,0.2643375
0.1710531,113.6193,134.1067,FALSE,,,0.1710531
0.1834894,122.76,129.8056,FALSE,,,0.1834894
0.2489338,114.0469,119.4347,FALSE,,,0.2489338
0.2678313,103.9025,116.9389,FALSE,,,0.2678313
0.1979276,86.95364,121.9638,FALSE,,,0.1979276
0.1338175,82.07225,123.4149,FALSE,,,0.1338175
0.05169906,88.36914,139.2927,FALSE,,,0.05169906
0.08187818,152.1966,164.2389,FALSE,,,0.08187818
0.09770717,124.6474,132.0353,FALSE,,,0.09770717
0.1242287,97.69693,92.78047,FALSE,,,0.1242287
0.2095269,87.17218,80.8638,FALSE,,,0.2095269
0.2755928,86.78649,78.91064,FALSE,,,0.2755928
0.3363407,87.21832,76.81219,FALSE,,,0.3363407
0.3156604,88.09077,76.4463,FALSE,,,0.3156604
0.2798075,92.47267,79.60244,FALSE,,,0.2798075
0.2748299,93.62041,83.68443,FALSE,,,0.2748299
0.2538865,94.299,86.67089,FALSE,,,0.2538865
0.232086,93.22452,89.02427,FALSE,,,0.232086
0.1966345,86.23462,87.48203,FALSE,,,0.1966345
0.1711173,83.26546,84.29536,FALSE,,,0.1711173
0.1090451,87.40976,93.20083,FALSE,,,0.1090451
0.1139793,92.1942,104.6801,FALSE,,,0.1139793
0.1011612,93.82458,112.7018,FALSE,,,0.1011612
0.05479097,89.8188,114.2744,FALSE,,,0.05479097
0.03390768,90.68911,90.55128,FALSE,,,0.03390768
0.08066861,93.58487,76.51453,FALSE,,,0.08066861
0.1726249,97.56604,75.53854,FALSE,,,0.1726249
0.2266368,97.60069,82.47213,FALSE,,,0.2266368
0.3211713,94.76555,93.45489,FALSE,,,0.3211713
0.2980148,92.99973,98.15254,FALSE,,,0.2980148
0.2530293,85.78328,106.3357,FALSE,,,0.2530293
0.2705013,86.82405,106.9022,FALSE,,,0.2705013
0.2647989,92.59007,112.6954,FALSE,,,0.2647989
0.2300582,91.7017,115.3561,FALSE,,,0.2300582
0.1193814,92.48808,112.6186,FALSE,,,0.1193814
0.1679341,91.57095,124.738,FALSE,,,0.1679341
0.190578,87.94325,128.4219,FALSE,,,0.190578
0.0601102,76.19081,126.9629,FALSE,,,0.0601102
0.06295372,77.44695,71.89012,FALSE,,,0.06295372
0.06724994,88.59225,70.07362,FALSE,,,0.06724994
0.1841804,83.79778,68.21832,FALSE,,,0.1841804
0.2514941,82.19485,65.54661,FALSE,,,0.2514941
0.3417802,84.7326,63.17599,FALSE,,,0.3417802
0.3227609,86.52698,65.63925,FALSE,,,0.3227609
0.1583953,98.77791,58.32324,FALSE,,,0.1583953
0.1265543,115.2526,47.29019,FALSE,,,0.1265543
0.1355166,85.09384,36.25788,FALSE,,,0.1355166
0.1413749,69.06901,45.50221,FALSE,,,0.1413749
0.1535535,59.09462,53.85005,FALSE,,,0.1535535
0.1438732,48.12953,44.01106,FALSE,,,0.1438732
0.09721177,23.99053,30.65048,FALSE,,,0.09721177
0.4645506,51.71577,132.9885,FALSE,,,0.4645506
0.3167081,57.96928,143.9825,FALSE,,,0.3167081
0.3206477,144.6467,45.62458,FALSE,,,0.3206477
0.3567987,111.5068,39.27845,FALSE,,,0.3567987
0.2258047,65.22499,120.456,FALSE,,,0.2258047
0.3623981,53.53645,168.1763,FALSE,,,0.3623981
0.403582,85.7665,136.1554,FALSE,,,0.403582
0.5647923,58.28011,120.4051,FALSE,,,0.5647923
0.48222,72.09953,125.8431,FALSE,,,0.48222
0.2394483,151.4147,100.9596,FALSE,,,0.2394483
0.3439343,133.2951,51.47438,FALSE,,,0.3439343
0.2428781,99.59711,53.82522,FALSE,,,0.2428781
0.2232285,68.96072,133.0014,FALSE,,,0.2232285
0.3064092,62.79076,116.8653,FALSE,,,0.3064092
0.2241606,72.17326,100.5384,FALSE,,,0.2241606
0.1589268,138.5432,93.89525,FALSE,,,0.1589268
0.1996911,150.5866,79.36581,FALSE,,,0.1996911
0.2222995,119.0462,39.53955,FALSE,,,0.2222995
0.22667,65.87202,13.82061,FALSE,,,0.22667
0.09888525,1.66095,27.51144,FALSE,,,0.09888525
0.06649311,12.87943,100.9835,FALSE,,,0.06649311
0.08111383,21.64326,148.5303,FALSE,,,0.08111383
0.09162204,119.0434,150.7483,FALSE,,,0.09162204
0.08466665,93.69189,118.566,FALSE,,,0.08466665
0.07405445,77.83089,140.946,FALSE,,,0.07405445
0.1046913,99.00307,160.0136,FALSE,,,0.1046913
0.1694498,118.8551,146.0399,FALSE,,,0.1694498
0.1789433,117.8105,131.4504,FALSE,,,0.1789433
0.1733296,110.9339,92.64577,FALSE,,,0.1733296
0.1728575,108.9597,89.22905,FALSE,,,0.1728575
0.1058119,122.3882,91.6431,FALSE,,,0.1058119
0.07962704,136.14,64.61308,FALSE,,,0.07962704
0.1099258,59.67761,12.85444,FALSE,,,0.1099258
0.2356016,63.49619,25.07326,FALSE,,,0.2356016
0.2791254,72.89095,23.20999,FALSE,,,0.2791254
0.3578115,59.32832,11.88053,FALSE,,,0.3578115
0.2991421,28.13226,4.993202,FALSE,,,0.2991421
0.1081698,68.24169,10.28141,FALSE,,,0.1081698
0.09386273,86.36249,67.46311,FALSE,,,0.09386273
0.1451559,72.40109,89.60793,FALSE,,,0.1451559
0.3556776,71.17574,97.87171,FALSE,,,0.3556776
0.3874728,72.76366,105.1241,FALSE,,,0.3874728
0.4113269,60.34621,130.7263,FALSE,,,0.4113269
0.4850032,36.3677,144.1951,FALSE,,,0.4850032
0.3957073,81.728,142.0963,FALSE,,,0.3957073
0.2675871,108.7185,111.9532,FALSE,,,0.2675871
0.4032076,169.8771,45.29718,FALSE,,,0.4032076
0.4275514,164.3702,51.79238,FALSE,,,0.4275514
0.214052,100.7541,74.8706,FALSE,,,0.214052
0.3137266,77.73756,73.9818,FALSE,,,0.3137266
0.09978752,85.29037,45.00388,FALSE,,,0.09978752
0.1733488,74.51221,144.6955,FALSE,,,0.1733488
0.5285965,65.61561,147.2858,FALSE,,,0.5285965
0.4253015,82.12431,144.8787,FALSE,,,0.4253015
0.2253737,118.7005,89.97076,FALSE,,,0.2253737
0.2359811,128.517,69.02796,FALSE,,,0.2359811
0.2075269,157.3071,64.46663,FALSE,,,0.2075269
0.2205552,100.8679,66.39259,FALSE,,,0.2205552
0.139364,40.19172,55.79399,FALSE,,,0.139364
0.09418802,47.35273,105.3461,FALSE,,,0.09418802
0.4503586,29.54608,135.1868,FALSE,,,0.4503586
0.42874,40.30971,130.8535,FALSE,,,0.42874
0.2004405,101.1812,87.87702,FALSE,,,0.2004405
0.5849064,143.4529,57.09589,FALSE,,,0.5849064
0.4718108,169.9218,47.83757,FALSE,,,0.4718108
0.3286534,78.71578,80.4947,FALSE,,,0.3286534
0.1931415,60.97493,64.83485,FALSE,,,0.1931415
0.133552,42.59549,64.41839,FALSE,,,0.133552
0.2595174,24.60829,139.7,FALSE,,,0.2595174
0.2317974,110.3348,101.8752,FALSE,,,0.2317974
0.5013497,152.8397,57.7314,FALSE,,,0.5013497
0.2417036,152.1944,52.89604,FALSE,,,0.2417036
0.2983896,64.68963,101.3206,FALSE,,,0.2983896
0.1873175,60.63688,122.6775,FALSE,,,0.1873175
0.3002155,35.30766,134.7045,FALSE,,,0.3002155
0.5382425,31.16808,124.7111,FALSE,,,0.5382425
0.7652785,79.54915,90.69077,FALSE,,,0.7652785
1.12895,103.0899,85.87246,FALSE,,,1.12895
1.129347,118.6021,100.9,FALSE,,,1.129347
0.8653082,111.1385,97.99016,FALSE,,,0.8653082
0.9940175,75.574,88.05872,FALSE,,,0.9940175
1.170029,73.8331,95.6368,FALSE,,,1.170029
1.381597,73.53025,111.7192,FALSE,,,1.381597
1.455768,77.72882,117.5281,FALSE,,,1.455768
1.331819,97.54311,113.3935,FALSE,,,1.331819
1.104282,101.5192,111.9985,FALSE,,,1.104282
0.774153,95.05231,137.5276,FALSE,,,0.774153
0.7956018,89.75248,143.4051,FALSE,,,0.7956018
1.062864,82.66239,135.6193,FALSE,,,1.062864
1.19559,76.11558,136.6007,FALSE,,,1.19559
1.423287,48.53264,140.1572,FALSE,,,1.423287
1.481103,38.63311,142.3394,FALSE,,,1.481103
0.9069099,92.84306,151.3945,FALSE,,,0.9069099
0.8076486,114.3662,139.2156,FALSE,,,0.8076486
0.9812577,90.36073,150.8728,FALSE,,,0.9812577
1.002574,90.71648,151.9891,FALSE,,,1.002574
0.8759931,97.79147,129.9683,FALSE,,,0.8759931
0.7323153,95.32307,121.6558,FALSE,,,0.7323153
0.3081266,106.85,126.8784,FALSE,,,0.3081266
0.1401078,158.0574,140.8439,FALSE,,,0.1401078
0.1302087,126.6795,122.5327,FALSE,,,0.1302087
0.1637092,11.19697,108.0248,FALSE,,,0.1637092
0.4572558,15.91471,47.86042,FALSE,,,0.4572558
0.4774437,40.78758,36.3979,FALSE,,,0.4774437
0.6605338,69.86251,34.15181,FALSE,,,0.6605338
0.907836,90.13113,37.3572,FALSE,,,0.907836
1.295952,104.4824,40.51661,FALSE,,,1.295952
1.384245,102.7339,38.54941,FALSE,,,1.384245
1.555956,100.8015,40.52591,FALSE,,,1.555956
1.704824,102.2379,41.68107,FALSE,,,1.704824
1.246344,102.8797,44.00027,FALSE,,,1.246344
1.295871,100.0889,45.65846,FALSE,,,1.295871
1.946062,97.72402,48.07125,FALSE,,,1.946062
1.980466,94.05661,49.5151,FALSE,,,1.980466
2.844432,90.29668,55.6535,FALSE,,,2.844432
3.369028,92.67767,61.84538,FALSE,,,3.369028
1.89169,94.68541,74.48943,FALSE,,,1.89169
1.786936,96.34962,111.8926,FALSE,,,1.786936
2.324681,94.42428,127.0962,FALSE,,,2.324681
1.703039,91.22929,119.1067,FALSE,,,1.703039
1.162567,95.06239,104.5387,FALSE,,,1.162567
1.56631,99.14635,111.9182,FALSE,,,1.56631
1.616145,99.5853,119.7648,FALSE,,,1.616145
1.896686,93.50138,127.6406,FALSE,,,1.896686
1.841143,90.12887,128.4219,FALSE,,,1.841143
1.52349,89.11954,142.4061,FALSE,,,1.52349
1.443496,89.58534,155.5257,FALSE,,,1.443496
1.390757,129.2222,175.8383,FALSE,,,1.390757
1.688471,24.16803,171.0639,FALSE,,,1.688471
1.175161,57.23795,163.0133,FALSE,,,1.175161
0.7666973,57.4995,159.1785,FALSE,,,0.7666973
0.9672709,26.01869,155.885,FALSE,,,0.9672709
1.045665,0.416371,154.978,FALSE,,,1.045665
0.5696331,19.01915,146.0468,FALSE,,,0.5696331
0.2884107,22.34659,131.0513,FALSE,,,0.2884107
0.2371116,24.30152,93.08255,FALSE,,,0.2371116
0.04026275,128.3946,56.51064,FALSE,,,0.04026275
0.04100878,138.047,54.44582,FALSE,,,0.04100878
0.08492009,167.9472,50.71375,FALSE,,,0.08492009
0.09893924,169.665,48.57742,FALSE,,,0.09893924
0.2042133,147.8817,53.88945,FALSE,,,0.2042133
0.2698346,146.5994,56.92016,FALSE,,,0.2698346
0.2766547,147.4369,61.26373,FALSE,,,0.2766547
0.6635807,150.7216,64.92484,FALSE,,,0.6635807
0.8302518,151.0853,66.54336,FALSE,,,0.8302518
1.101996,149.7273,71.12001,FALSE,,,1.101996
1.871742,149.6243,76.23696,FALSE,,,1.871742
1.708286,150.1305,79.46227,FALSE,,,1.708286
2.249502,152.1685,84.46781,FALSE,,,2.249502
2.582745,153.3457,87.82624,FALSE,,,2.582745
1.808265,154.8094,91.81644,FALSE,,,1.808265
3.115218,157.0696,97.35181,FALSE,,,3.115218
4.490016,159.5872,103.6315,FALSE,,,4.490016
3.482849,162.3047,110.7115,FALSE,,,3.482849
2.548717,166.4508,117.2608,FALSE,,,2.548717
3.741617,171.3879,122.9439,FALSE,,,3.741617
3.501102,174.9372,126.7453,FALSE,,,3.501102
3.158166,179.9604,131.2497,FALSE,,,3.158166
3.903247,173.771,133.6304,FALSE,,,3.903247
2.684474,164.3074,135.4098,FALSE,,,2.684474
2.305936,153.2513,139.9632,FALSE,,,2.305936
2.164229,149.6745,142.594,FALSE,,,2.164229
1.199413,143.3372,143.1831,FALSE,,,1.199413
1.427695,128.394,136.6788,FALSE,,,1.427695
1.561139,124.2163,131.8722,FALSE,,,1.561139
0.9084485,123.1766,127.7333,FALSE,,,0.9084485
0.602674,118.5932,121.8997,FALSE,,,0.602674
0.4941989,116.4785,119.7721,FALSE,,,0.4941989
0.2731985,109.4086,99.42887,FALSE,,,0.2731985
0.1842504,97.275,65.01016,FALSE,,,0.1842504
0.1959752,58.83825,19.57073,FALSE,,,0.1959752
0.2207231,18.37149,5.550685,FALSE,,,0.2207231
0.1301346,58.94891,12.27898,FALSE,,,0.1301346
0.1862228,1.501678,3.811359,FALSE,,,0.1862228
0.1831765,29.70869,13.38741,FALSE,,,0.1831765
0.1434377,69.06295,33.77294,FALSE,,,0.1434377
0.1230153,78.49632,35.5545,FALSE,,,0.1230153
0.07608178,92.78387,49.79837,FALSE,,,0.07608178
0.02534535,128.2853,82.28528,FALSE,,,0.02534535
0.05884553,172.1763,133.6124,FALSE,,,0.05884553
0.0670097,177.9102,131.223,FALSE,,,0.0670097
0.08372832,154.3443,133.3003,FALSE,,,0.08372832
0.07429331,154.5412,128.3712,FALSE,,,0.07429331
0.04327803,156.0984,124.3557,FALSE,,,0.04327803
0.03916856,170.9154,130.9432,FALSE,,,0.03916856
0.04724071,174.6072,123.4516,FALSE,,,0.04724071
0.01079894,19.55823,6.124071,FALSE,,,0.01079894
0.04518865,1.234163,35.40754,FALSE,,,0.04518865
0.09072434,30.66061,25.33168,FALSE,,,0.09072434
0.1100066,30.09464,25.87464,FALSE,,,0.1100066
0.08583278,36.36513,32.46504,FALSE,,,0.08583278
0.1193737,32.95632,33.95395,FALSE,,,0.1193737
0.1095015,31.91459,39.26068,FALSE,,,0.1095015
0.06938493,35.24821,47.243,FALSE,,,0.06938493
0.1059045,27.96345,35.94804,FALSE,,,0.1059045
0.1345409,28.27214,34.51496,FALSE,,,0.1345409
0.1159433,40.38235,31.65336,FALSE,,,0.1159433
0.09286695,49.15597,30.88855,FALSE,,,0.09286695
0.082995,56.59912,31.09236,FALSE,,,0.082995
0.08957706,60.39027,27.15686,FALSE,,,0.08957706
0.07768057,19.686,19.83914,FALSE,,,0.07768057
0.1140958,21.38385,22.70725,FALSE,,,0.1140958
0.1375593,49.07153,26.57092,FALSE,,,0.1375593
0.111735,56.3082,31.1933,FALSE,,,0.111735
0.1037733,55.71291,36.26775,FALSE,,,0.1037733
0.1075442,57.94532,38.34795,FALSE,,,0.1075442
0.1040473,56.96882,31.58557,FALSE,,,0.1040473
0.08557256,52.52637,24.7569,FALSE,,,0.08557256
0.04633537,38.95494,39.76497,FALSE,,,0.04633537
0.055433,43.63214,47.81504,FALSE,,,0.055433
0.02063747,51.04377,77.43196,FALSE,,,0.02063747
0.02139853,51.6845,85.86251,FALSE,,,0.02139853
0.09098034,53.45686,42.37928,FALSE,,,0.09098034
0.09002876,51.15346,40.50436,FALSE,,,0.09002876
